graph,seed,case,mode,y_measurement_error,response_reconstruction_error,parameter_rmse,active_parameter_mae,median_excitation_condition
10,4,92,multi_pwm,0.0005199342988132658,0.000926974819382015,0.04243017689418191,0.09472607414511554,2.407553121250341
10,4,92,degenerate_pwm,1.0014898897129663,0.0010142193470271624,0.04242024424975774,0.09516071359989642,9561255.993378624
10,4,92,single_pwm,0.9362690253874613,0.0003675433550017368,0.042420696392697785,0.09514377829669896,3.0033289125117336e+16
10,4,93,multi_pwm,0.0004376456591992528,0.00037082774505880936,0.023295453906667745,0.047036261960234485,2.407144051091587
10,4,93,degenerate_pwm,0.9531963045429448,0.00010532880479319783,0.023200399267003374,0.046816938312900805,8116214.163652845
10,4,93,single_pwm,0.9366578438708159,0.00017728745208139967,0.02320283176347846,0.046779640747583257,1.2128599414213972e+16
10,4,94,multi_pwm,0.0006120223507088622,0.00021341291405903618,0.022344541628585735,0.05097677437311439,2.4048546619077187
10,4,94,degenerate_pwm,1.2235713631985448,0.00031361805895110305,0.022328584763612627,0.050953417913013554,25589998.123049
10,4,94,single_pwm,0.9370265930434065,0.00029987212167856405,0.02232895214918097,0.050953279840437904,6.212888754586184e+16
10,4,95,multi_pwm,0.0004983027061199113,0.0010046292991331628,0.03702904258369321,0.0791609818053153,2.4047967392437086
10,4,95,degenerate_pwm,1.0228568971053429,0.00037516026603473914,0.03696964673747687,0.07834644482415941,24977925.523509953
10,4,95,single_pwm,0.9364539882652373,0.0004562322669305759,0.036970206037508765,0.07832063835268158,1.831437640559137e+16
10,4,96,multi_pwm,0.0005547682407176518,0.00047982466959787406,0.025007757488563435,0.052889156575357074,2.4049244727244696
10,4,96,degenerate_pwm,0.857852435382358,0.0002541665915155614,0.025002207641392736,0.05306272654491736,9051887.900135435
10,4,96,single_pwm,0.9365348746459048,5.0800623187402176e-05,0.025001379952827064,0.053020899654726415,4.981986140501708e+16
10,4,97,multi_pwm,0.0005520163663651432,0.0003879596751560408,0.03573943626692332,0.07732578467525769,2.4049723765958526
10,4,97,degenerate_pwm,1.0479362263378276,7.067519990349265e-05,0.03570766879588826,0.07741633503421738,5957105.7796506835
10,4,97,single_pwm,0.9366664437169597,0.00039022265406009706,0.03570971676115012,0.07749663507814246,2.025535976330835e+16
10,4,98,multi_pwm,0.00048752860464625335,0.0001969994663202081,0.03420062277462135,0.07745462522942531,2.4049028227847162
10,4,98,degenerate_pwm,1.061404943816564,0.0002068638249476726,0.034194845980916336,0.0775996556191134,9080031.343102591
10,4,98,single_pwm,0.9365117177279632,0.00035494617053804416,0.03419462269635544,0.07762224676420885,2.2490119954597988e+16
10,4,99,multi_pwm,0.00040327630518280773,0.000296810923473103,0.026519514423534566,0.06439816434230168,2.40379427313413
10,4,99,degenerate_pwm,1.095913472567777,0.0003295520096244942,0.02652316473147168,0.0641862825258141,10680399.71005328
10,4,99,single_pwm,0.9369506478470682,0.00015886360440549711,0.026533259267951845,0.06408731787458374,1.6297476339497184e+16
11,0,0,multi_pwm,0.0006195569342770748,0.00048234332530220297,0.02916665244008613,0.06168157967710816,2.4063238648805627
11,0,0,degenerate_pwm,1.333855101979381,0.00014007802829779713,0.029084455690027974,0.062390860955282755,12581424.026170325
11,0,0,single_pwm,0.9365389837771262,0.00022121660799117075,0.029087137736540022,0.06250297510330857,4.280129919894366e+16
11,0,1,multi_pwm,0.0006117277923398519,0.00024844907562762616,0.032714431404055264,0.0802833322919796,2.406112546229346
11,0,1,degenerate_pwm,1.2173622981161545,0.00020218850355713334,0.03271423138838114,0.08026379058941094,14807206.278690785
11,0,1,single_pwm,0.9366523843005088,0.00011138356432302771,0.032713710283677665,0.08017875091088911,1.4596467475069862e+16
11,0,2,multi_pwm,0.0004496144542307692,0.001097352762670444,0.030962948674332615,0.06496586228464754,2.4045365818026063
11,0,2,degenerate_pwm,0.9260219037192788,0.000662510904447567,0.03095807384138694,0.06490354552576252,20742898.35165475
11,0,2,single_pwm,0.9368562320083703,0.001261282681353222,0.030958783143471804,0.06487861577471046,1.7948581378004488e+16
11,0,3,multi_pwm,0.0005541870431212473,0.00011115063330354585,0.03235376884803951,0.0711005221137008,2.40525906677727
11,0,3,degenerate_pwm,1.0744876986756815,2.87696476627259e-05,0.03235352062485271,0.07111301178110656,6889844.558799233
11,0,3,single_pwm,0.9362763782593261,0.0004744101108152185,0.032353841009639596,0.07107157032077972,2.102755361900293e+16
11,0,4,multi_pwm,0.00047233778407332057,0.0005680078296546507,0.041359017842846936,0.08808593665516026,2.403108034928884
11,0,4,degenerate_pwm,0.9589044004023209,0.00029279305643382215,0.04133966903394381,0.08776127348620864,6221212.083940608
11,0,4,single_pwm,0.9362007975021769,0.00044026323136840256,0.041340367464853554,0.0878194246308652,2.568428100102349e+16
11,0,5,multi_pwm,0.0004879835491983228,0.0003740996971784989,0.029454644487533956,0.0618311065544071,2.4032626665598187
11,0,5,degenerate_pwm,1.0044811748353781,9.20216899034386e-05,0.029448907339391348,0.06165175645139725,11674102.504782125
11,0,5,single_pwm,0.9365477588613854,0.00029168906676568654,0.029449579450821058,0.06159179322630696,5.489229570490711e+16
11,0,6,multi_pwm,0.0005312988500455915,0.0009549934064199901,0.020492181739220464,0.041130561939332316,2.4057241721203515
11,0,6,degenerate_pwm,1.0032284769267341,0.0006008097342731184,0.020279500063673565,0.04092708258138111,29999454.85644809
11,0,6,single_pwm,0.936079817648209,0.0011723709859223193,0.020277175939516893,0.04096660598613874,4.637676806586997e+16
11,0,7,multi_pwm,0.0005863583226368719,0.0010918648190216488,0.023905033776581344,0.05646641612388868,2.404681056447028
11,0,7,degenerate_pwm,1.1269298766953126,0.0009053422929752613,0.023711585169109976,0.057424615214363706,18350647.551316656
11,0,7,single_pwm,0.9357836814796008,0.0011346623965680861,0.023712780141016913,0.05755066316944086,6.74167239406092e+16
11,0,8,multi_pwm,0.0005184271999109927,0.00038435857310520165,0.028483997471342577,0.06410595600013837,2.404699172850511
11,0,8,degenerate_pwm,0.9967971800161531,0.00019620488032760395,0.02844507803205021,0.06370181361819201,4400185.887660421
11,0,8,single_pwm,0.9364843900061064,0.00026389792172795115,0.028446894884185687,0.06377111625019599,1.607271181916512e+16
11,0,9,multi_pwm,0.0005313526356006527,0.0003537844710301011,0.03070702258937478,0.06762945817988544,2.4038333127593954
11,0,9,degenerate_pwm,1.1927339303561755,0.00018914416161684375,0.030652583822104836,0.06766212902998904,21572460.681357503
11,0,9,single_pwm,0.9365829626568758,0.0005591950390290384,0.03065377657318065,0.06761649360399263,1.7016934485965538e+16
11,0,10,multi_pwm,0.000540221864929352,0.000821260492688068,0.03158978614954648,0.06339360453075289,2.405406476932867
11,0,10,degenerate_pwm,1.1582111116256768,0.000502990757166986,0.031555298870357705,0.06312878570453223,9601068.960382687
11,0,10,single_pwm,0.9361888667035138,0.0007862650744325788,0.03155571355130689,0.0631187793052663,1.8875741771480324e+16
11,0,11,multi_pwm,0.0005840604499053727,0.000418345585087278,0.023735847009998364,0.05560855185049933,2.406861028831095
11,0,11,degenerate_pwm,1.1942787401100403,0.0007030689201173828,0.02373539170847349,0.05543952371511182,9361999.563831627
11,0,11,single_pwm,0.9363394852138083,0.00010769841018662146,0.023733775122821613,0.055538125802498464,2.2068107251266736e+16
11,0,12,multi_pwm,0.0004989937020343768,0.00035044608053451165,0.03021220486350554,0.05562107253665425,2.403569476302347
11,0,12,degenerate_pwm,0.924021400235044,0.00019614382450612998,0.030176273913959183,0.055697243061687454,7420635.28457334
11,0,12,single_pwm,0.9362798973341607,0.0002133955075553549,0.030176174465056247,0.0556730947381703,1.4479569442179138e+16
11,0,13,multi_pwm,0.0006684291455609415,0.0009426202302734445,0.02601755698667774,0.06345958861743163,2.4056756229655227
11,0,13,degenerate_pwm,1.2137654538488771,0.001393925829685836,0.026018418456906646,0.06343675411603862,9786579.339850755
11,0,13,single_pwm,0.9368082488974017,0.0010910257576356287,0.026017263000569637,0.0634788944273517,1.828872294584568e+16
11,0,14,multi_pwm,0.00052819125075511,6.063391033168172e-05,0.027653019642737676,0.062084064958698976,2.4066162169024587
11,0,14,degenerate_pwm,1.1392783869684253,0.00018732645485514352,0.027653984974918996,0.06215139739216285,6273521.345067451
11,0,14,single_pwm,0.9365337667943702,0.00023608702447817326,0.027653229501256062,0.062105937444727206,2.293116298427941e+16
11,0,15,multi_pwm,0.000549860570175274,0.0005531124851146586,0.033457641269921665,0.06932453960346513,2.4056867319475694
11,0,15,degenerate_pwm,1.0570230341315847,7.342240446755113e-05,0.033388588282082556,0.07016527550361747,9024054.851101661
11,0,15,single_pwm,0.9363992219464277,0.0002630277256655092,0.033392381852251546,0.07005245715271607,2.0764394190824856e+16
11,0,16,multi_pwm,0.00045022848117614016,0.00031680874340857853,0.04044330353402295,0.09352297565334258,2.405869220802572
11,0,16,degenerate_pwm,1.0104299367039888,0.0002801014546176174,0.040420308466984446,0.09295587896641971,6131582.3121951325
11,0,16,single_pwm,0.9364623673288778,0.0004766232459777458,0.04042163427066458,0.0931574040802059,1.8064511263641988e+16
11,0,17,multi_pwm,0.0005451567467299471,0.0007015398712340432,0.024862777207059917,0.05508226715297641,2.405757958129205
11,0,17,degenerate_pwm,0.9901289559885492,0.00048436988979287313,0.0248594726446138,0.055097473309057746,7005479.073054267
11,0,17,single_pwm,0.9367666070177179,0.00040361813803561246,0.02485951167745488,0.05509736776035468,4.83049313205332e+16
11,0,18,multi_pwm,0.000402491124572511,0.0005820482803524591,0.024592681902963456,0.05341345052973931,2.404435252043881
11,0,18,degenerate_pwm,0.924905941892364,0.00018964365209427344,0.02456392423469871,0.05378105404518021,19303101.439587947
11,0,18,single_pwm,0.9364078740061594,0.00018428082529911685,0.02456469261701436,0.053723719057983677,7.901851383060762e+16
11,0,19,multi_pwm,0.00045294806180558707,0.000825996573020874,0.03671937709416071,0.08511355871653711,2.404289810107376
11,0,19,degenerate_pwm,0.9399275512594387,0.0005198296450785718,0.03669778097254451,0.08519630326338636,7256926.892021013
11,0,19,single_pwm,0.9361557987042222,0.0003193559799923465,0.03669760638568578,0.08520288546743296,2.0404318995730984e+16
11,0,20,multi_pwm,0.0005763862994324711,0.0006701928013351342,0.037418851330596054,0.08437085421955828,2.406097520871957
11,0,20,degenerate_pwm,1.006382559340675,0.00011189943484767758,0.037386683235335325,0.08498137617140515,22494462.45670611
11,0,20,single_pwm,0.9366244237418151,8.963268616378096e-05,0.0373883086164398,0.0850639007007698,1.8348799003992816e+16
11,0,21,multi_pwm,0.0005521551509663714,0.0013861715966723214,0.0252197120009787,0.05193200925683368,2.407863866235372
11,0,21,degenerate_pwm,1.0807632768040991,0.0012110786576989747,0.02515625087637219,0.05197334269873987,9757381.85079723
11,0,21,single_pwm,0.9369048217193982,0.0017617738367057682,0.025157452639444296,0.05187800184121428,1.4486682218579548e+16
11,0,22,multi_pwm,0.0005741074789409733,0.0005791137699682497,0.030734931453180177,0.06731931297611135,2.4059825351858137
11,0,22,degenerate_pwm,1.1006021883201162,8.284584882054731e-05,0.030686380561308565,0.06711319075007392,14131392.40458557
11,0,22,single_pwm,0.9362681175737099,4.2420706576774477e-05,0.03068632429270976,0.06712538600880386,1.627991645051702e+16
11,0,23,multi_pwm,0.00052715859087858,0.0006017204319819345,0.031872261518779275,0.06728352332151236,2.404301474146424
11,0,23,degenerate_pwm,0.9657361330279148,2.3980895034880602e-05,0.031807049559865526,0.06655186289940274,9195391.312428415
11,0,23,single_pwm,0.9363858397804955,0.00010948947420638965,0.031808384429322815,0.06661579036876858,1.7834878541662954e+16
11,0,24,multi_pwm,0.0005284864735123872,0.0003401633331991778,0.023032200648150633,0.038519803450143025,2.4052388456717164
11,0,24,degenerate_pwm,0.9488139301524411,7.640995625071217e-05,0.022991166432407492,0.039022992540978546,6215209.405958001
11,0,24,single_pwm,0.9366120551216006,0.00020762442471255547,0.02299166045020298,0.03905150969711989,2.037485478112216e+16
11,0,25,multi_pwm,0.0006092855268464856,0.00039794549550160467,0.036537703190164306,0.08458064088875175,2.405807852616543
11,0,25,degenerate_pwm,1.0581441465367145,0.00043177067423994664,0.036509323785887504,0.0840474762725005,9788403.21711202
11,0,25,single_pwm,0.9364325392875794,0.0004992613705188149,0.03650936690543116,0.08422512931626021,1.5552371667070572e+16
11,0,26,multi_pwm,0.00047587074631756855,0.0006684282896746869,0.029629845674456905,0.05750516654041253,2.4067596903353783
11,0,26,degenerate_pwm,1.1580934675970247,0.0006672488569341008,0.029581785239410522,0.05698631585480499,16783664.246402595
11,0,26,single_pwm,0.9359969215171646,0.0008928717576403303,0.029581649225110192,0.05694702638233495,1.7949610569982224e+16
11,0,27,multi_pwm,0.0005758511007526064,0.00030743235824025187,0.031742886656834154,0.07022315206503449,2.4049279058984325
11,0,27,degenerate_pwm,0.9163373781453211,0.00010401259926156754,0.03169280694053321,0.0702539197057444,25519183.280228727
11,0,27,single_pwm,0.9363031549139518,0.00015582741733964644,0.03169282731978499,0.0702570613048931,6.172852633093486e+16
11,0,28,multi_pwm,0.0005285933337405258,0.002361204112426204,0.03826704026908404,0.09022696995584169,2.4064300675427144
11,0,28,degenerate_pwm,1.1417595947273482,0.0018057210704822229,0.03818138717749584,0.09121363884019015,12303808.197478844
11,0,28,single_pwm,0.9356836308411833,0.0015808840810969632,0.03818392574740849,0.09126962857103532,3.572561102369736e+16
11,0,29,multi_pwm,0.0005393905004886233,0.00034748353318309196,0.03644559464337852,0.07524757676100186,2.4051024359279602
11,0,29,degenerate_pwm,1.0035776602077855,7.90066563039671e-05,0.0364115532226524,0.07463578093749981,7639323.945544446
11,0,29,single_pwm,0.9363179739670056,0.000110192805941346,0.03641269756162813,0.07466704063860419,1.3718916937892994e+16
11,0,30,multi_pwm,0.000634525363908338,0.0002813519349547806,0.018400176347693118,0.03923606242473224,2.4051562473381023
11,0,30,degenerate_pwm,0.9066814180608197,0.0007891336097999331,0.018400333859474115,0.03931831533917565,11030587.255448785
11,0,30,single_pwm,0.9360516104244007,0.0005791550297962612,0.01839950164736619,0.03938011118126536,6.165958106686188e+16
11,0,31,multi_pwm,0.00044278960707107794,0.0017805613294005803,0.03788432052094218,0.08657496761620205,2.4053512948674998
11,0,31,degenerate_pwm,1.0544657359343745,0.001832002594224135,0.0378859087947425,0.08661437075760883,7933645.261712824
11,0,31,single_pwm,0.9370650237396175,0.0020224560372652882,0.037885476446893995,0.08664167525732676,1.3124691948965256e+16
11,0,32,multi_pwm,0.0005607093976952352,0.0002455397881122608,0.03849829453620356,0.08982189910571686,2.4041189881031118
11,0,32,degenerate_pwm,1.070256648562273,0.001124701353704692,0.03849902776954348,0.08977517456736755,7308510.995809101
11,0,32,single_pwm,0.936866407567256,0.0006902652135586559,0.038501684184183,0.08975083452683524,1.8103161504683012e+16
11,0,33,multi_pwm,0.0006118185921421262,0.0018332348638323234,0.02925746062316638,0.06265380449073457,2.4078818334965786
11,0,33,degenerate_pwm,0.9544654262240063,0.0021964476663768615,0.02924846444786293,0.06290401521177971,7393180.545389522
11,0,33,single_pwm,0.9356727678115554,0.0025185302055521193,0.029249713788809195,0.0628958243661156,2.3588675230681456e+16
11,0,34,multi_pwm,0.0005839451576138033,0.0020517069258995276,0.037885098627910264,0.08233469892395942,2.4043583214229574
11,0,34,degenerate_pwm,1.1086982109419028,0.0018223983628956276,0.03780404709365404,0.0825488019517392,29226357.21764702
11,0,34,single_pwm,0.9357573326575733,0.001331313873529853,0.037803985809825816,0.08252044230746974,2.545568674807536e+16
11,0,35,multi_pwm,0.000523048930177468,0.0009850243100753377,0.025814513334109352,0.0564001727656606,2.4056020646125953
11,0,35,degenerate_pwm,1.1110262985152954,0.0009022144437275445,0.02580565630479191,0.05665493920876505,6372876.992058281
11,0,35,single_pwm,0.9367999450070279,0.0005176321707806869,0.025806889677495903,0.056713216881127286,4.802968357556253e+16
11,0,36,multi_pwm,0.0005602190886357529,0.00016273600639007455,0.027572298839361,0.06969457946141785,2.402579507365779
11,0,36,degenerate_pwm,1.0341520403773452,0.00011641263914095865,0.02755903004437931,0.07001798620187522,10091371.564925648
11,0,36,single_pwm,0.9364009585264335,0.0002214190464112375,0.027559197513629806,0.06999885034967152,1.7837373506943042e+16
11,0,37,multi_pwm,0.0003480599774240437,0.0001448442827881205,0.01645240627190239,0.029896281261509484,2.4046412140111584
11,0,37,degenerate_pwm,0.8984237680294698,0.00010145801358452983,0.016435340261740403,0.029591132936095898,13570363.732291317
11,0,37,single_pwm,0.9364183418890943,0.0003828109256558313,0.016446545912296953,0.029858652825589634,1.4215066975133058e+16
11,0,38,multi_pwm,0.0005146452014311968,0.0002214924884984691,0.03193101734650985,0.06334849774671522,2.405789547086288
11,0,38,degenerate_pwm,1.086096124398938,2.4803556755962344e-05,0.0319240035028175,0.06329189419578721,8249000.915948005
11,0,38,single_pwm,0.936115880226077,0.00012556551494784335,0.031925937512995495,0.06330723589900318,4.597680286962485e+16
11,0,39,multi_pwm,0.0004814624701363539,0.0004009821182588656,0.043223075756103964,0.09653320589484313,2.4072040451185446
11,0,39,degenerate_pwm,0.9529062130830184,0.00018064561559126254,0.04321196243083162,0.09628858551800788,9329982.169834943
11,0,39,single_pwm,0.9362903304767181,0.000488989526576694,0.04321169906011635,0.09634978345129498,1.441614398944487e+16
11,0,40,multi_pwm,0.0007806793856668454,0.000556212248852986,0.03638679122674524,0.08565732837160489,2.4054194430792974
11,0,40,degenerate_pwm,1.122281907518882,8.835002515575906e-05,0.03638316728105399,0.08551597598647097,5435143.469447524
11,0,40,single_pwm,0.936693432288679,0.00020284617304355842,0.036382530288384486,0.08541973344299042,2.335935271258242e+16
11,0,41,multi_pwm,0.0004647838635069918,0.0003740651377931369,0.025312341190793102,0.04672728138495893,2.406834517888477
11,0,41,degenerate_pwm,1.074386288049794,0.00015845438726808992,0.025264232705159526,0.04631261083209118,9695990.234447982
11,0,41,single_pwm,0.9362432466861988,0.00029137680899801814,0.02526403069297027,0.046222145639276166,7.272998373227832e+16
11,0,42,multi_pwm,0.0005989691481926583,0.00031220685197978407,0.025680838196990775,0.06021548878638488,2.405600288387462
11,0,42,degenerate_pwm,1.06891274306212,0.0005227073896546236,0.02567458406970588,0.06029470722300092,11564739.560524656
11,0,42,single_pwm,0.9366103786907586,0.00011540778307654992,0.025676000101948208,0.060362329462206085,1.9313912260688412e+16
11,0,43,multi_pwm,0.00047480383512342694,0.0007098067330803393,0.040958003475064786,0.08976290409314774,2.404808455333564
11,0,43,degenerate_pwm,1.0351753528167995,0.00010993582796908782,0.040933432119243614,0.09031836517377426,13539760.872328075
11,0,43,single_pwm,0.9359517191174858,0.000275637421726446,0.0409339995283992,0.09034258462141852,2.2372097840947304e+16
11,0,44,multi_pwm,0.0007617655951717257,0.001312062800082836,0.02312920692304214,0.054848476510824626,2.4070322891461817
11,0,44,degenerate_pwm,1.0184713866250379,0.0012594725252543328,0.02289768758520075,0.05494849483962644,15400225.610717464
11,0,44,single_pwm,0.9368431603782854,0.000518323254929133,0.022899030309654976,0.0549863295563313,2.7047675942152852e+16
11,0,45,multi_pwm,0.0007176482080516889,0.00021465102152966133,0.028122565230742604,0.05764393273060651,2.4060281630402693
11,0,45,degenerate_pwm,1.063242244978018,0.0002497165393615897,0.02810216327947149,0.058020337527611696,9002926.981205724
11,0,45,single_pwm,0.936647839072059,0.0007102930085381452,0.028102111014691795,0.05800669777949973,6.773964842991343e+16
11,0,46,multi_pwm,0.0005883096343100171,0.0008910370280651569,0.02503792539823456,0.05109654109435628,2.40612094861653
11,0,46,degenerate_pwm,0.9150758802697985,0.0005778189032373185,0.024978585586341216,0.05168676884592169,12485089.718953613
11,0,46,single_pwm,0.9368484418807249,0.0006285805574277977,0.02497915760868731,0.051659197979127755,1.4109945401507424e+16
11,0,47,multi_pwm,0.00035902200644273536,0.0005159157104949415,0.039442150071729125,0.09216952143501964,2.4081655148086067
11,0,47,degenerate_pwm,1.0344457661354989,0.00013291314930510386,0.03944107463926044,0.09216287362015743,11189371.979347702
11,0,47,single_pwm,0.9366243182981643,0.0007054926248550493,0.039442566257092686,0.09217112302544242,6.845070097663278e+17
11,0,48,multi_pwm,0.00040842730875288,0.0014747180964630206,0.03306700443532809,0.06686230517221027,2.4052820444921967
11,0,48,degenerate_pwm,1.0404776052433082,0.001711044969184312,0.03298213327930482,0.06771993547290908,8398467.082814049
11,0,48,single_pwm,0.9367789543506977,0.0016640602488895728,0.03298271981635367,0.06765727050027648,2.1247598878147692e+16
11,0,49,multi_pwm,0.0005650979831161305,0.0013385849602596592,0.029962154365895464,0.06775764488752181,2.40456859707777
11,0,49,degenerate_pwm,1.0190369146117249,0.0015529965459891836,0.029962980378897074,0.06779155098194217,9819289.454735497
11,0,49,single_pwm,0.9357312063200002,0.001174048682923344,0.0299669854968101,0.06785602870758604,1.4543244209246744e+16
11,0,50,multi_pwm,0.0005128945731630676,0.0002670166305543593,0.03980450469601453,0.07432962730730433,2.4041874035860227
11,0,50,degenerate_pwm,1.0708077792100936,0.0004977651435883028,0.03979781073451938,0.07448306511502811,17018454.159979053
11,0,50,single_pwm,0.9363434409539363,0.00014225823267681258,0.03979897434175826,0.07466360380596422,6.2078030401438616e+16
11,0,51,multi_pwm,0.0005520337968855269,0.0009985265419081674,0.031358735394543515,0.07653806610204103,2.405829768049449
11,0,51,degenerate_pwm,1.0326232603504346,4.6420258368956674e-05,0.03135964466447488,0.0765306411722931,11296486.390657052
11,0,51,single_pwm,0.9365945889400944,0.00024756324591887116,0.03136150551779328,0.07653049053493316,1.7376267484396062e+16
11,0,52,multi_pwm,0.0004620475771593349,0.000316993372420409,0.02809625987712437,0.06261562581149213,2.4061975029629687
11,0,52,degenerate_pwm,1.0722224952503752,0.00030665542406949965,0.028094468945534763,0.06222867853899651,15299856.360563371
11,0,52,single_pwm,0.9361190918013927,0.0008801871857812717,0.02809172173493407,0.06243377965852076,2.103443252690624e+16
11,0,53,multi_pwm,0.0005597623044598897,0.0004741966403555533,0.028558231699886413,0.07076002471759985,2.404527013391732
11,0,53,degenerate_pwm,1.073110616098628,4.0237580161799374e-05,0.028556586503496167,0.07068424169976573,10115532.176981905
11,0,53,single_pwm,0.9360748020033294,0.0008999836743262797,0.02855666479484693,0.0707257278392803,1.5966538971006008e+16
11,0,54,multi_pwm,0.0005090778702422342,0.0003940219550429973,0.02614122878764908,0.05427698304736522,2.409452607152895
11,0,54,degenerate_pwm,1.1030223720673784,0.0003654764003779636,0.02611153500289181,0.05424084060113444,13906853.30454946
11,0,54,single_pwm,0.9365358038319651,0.00013692697637949578,0.026111534739439612,0.054253173016670334,5.591434476899357e+16
11,0,55,multi_pwm,0.0006409075722897368,0.0007818672697075282,0.021532956301794245,0.0454650602514958,2.406485851209239
11,0,55,degenerate_pwm,1.0269773112139335,0.0005159907996414603,0.021291445463312676,0.04766621028300243,9472999.807547346
11,0,55,single_pwm,0.9362600315676666,0.0006064777315846009,0.021293306023287092,0.04801596401116802,1.698526123178878e+17
11,0,56,multi_pwm,0.0004934682954383988,0.0005018636674572407,0.021181543471214925,0.049607462296342913,2.4044937047626846
11,0,56,degenerate_pwm,0.8166993426756535,0.0002691457534282158,0.02099836869604118,0.047565871752547506,13460532.911739372
11,0,56,single_pwm,0.9365466845527171,0.0006393573316089998,0.021001571447498844,0.047731091769112034,6.382163022780406e+16
11,0,57,multi_pwm,0.0005694857496548087,0.00024558667253379016,0.040216664456676994,0.08853683130476836,2.407360398301793
11,0,57,degenerate_pwm,0.7798324618575536,3.854240355586933e-05,0.04020592904742782,0.08876915870717271,7256339.022831299
11,0,57,single_pwm,0.9364621728771371,1.657074175634245e-05,0.04020524178382411,0.0888152273970004,2.2807566865317576e+16
11,0,58,multi_pwm,0.00046983082199223856,0.0018020362959322081,0.02946516875436421,0.06406123494181228,2.4038972060151904
11,0,58,degenerate_pwm,1.085584202820069,0.0015566469411765723,0.029465691193038625,0.06401129596823088,10945624.747744689
11,0,58,single_pwm,0.9356333194173998,0.0017255671996972057,0.029468450931317808,0.06409566498456298,2.9546031629856736e+16
11,0,59,multi_pwm,0.0006116781220132719,0.0018572155363900987,0.02918733503476147,0.06753219205037876,2.4044217772620655
11,0,59,degenerate_pwm,1.0930782849421166,0.0011882401255275405,0.02918324680511266,0.06742183795795459,13948448.504823377
11,0,59,single_pwm,0.9358841588538584,0.001102450019364286,0.02918208737003149,0.06741916582133614,1.4613650295374472e+16
11,0,60,multi_pwm,0.0005352887632644692,0.0005349396350534609,0.03412416676456587,0.07403715964168096,2.405953844207841
11,0,60,degenerate_pwm,0.7868791879267463,0.00017503813753352266,0.03404957054417074,0.07365602366474841,5498022.315801332
11,0,60,single_pwm,0.9361038714472305,0.0001224603917150085,0.03404970399773054,0.07374429568042268,7.957855724207048e+16
11,0,61,multi_pwm,0.000483922733950965,0.0003343620088323127,0.020619040418475287,0.043251899658860574,2.406331147238692
11,0,61,degenerate_pwm,0.9789327372780465,0.00020723754568297763,0.0206055732357053,0.043729400019777744,14116698.750303077
11,0,61,single_pwm,0.9362204888886179,0.0002497895589528403,0.020605181807647005,0.04348598571639456,1.998119697376262e+16
11,0,62,multi_pwm,0.0004601750099857694,0.0015147135461442353,0.04359471357884473,0.10117794589551114,2.4030980499421317
11,0,62,degenerate_pwm,0.9705598838523793,0.0012459819903534826,0.04357176564636932,0.10080359313990095,15368879.726061843
11,0,62,single_pwm,0.9358364053045601,0.0020558006838007226,0.043572592413780545,0.10083468490749078,1.7766214523978648e+16
11,0,63,multi_pwm,0.00045834343571011496,0.0008062237491645512,0.02220687128317828,0.048496005494636896,2.402603750615915
11,0,63,degenerate_pwm,1.1499951199715615,0.0004059490644401935,0.022199227640317502,0.04839799007550259,8396569.292533984
11,0,63,single_pwm,0.936029168063097,0.0007492366685722184,0.022198889059873703,0.0484684183929229,1.4259847834857898e+16
11,0,64,multi_pwm,0.00047693478765104935,0.0003030780354404274,0.028508466543516846,0.06217975161235813,2.405632886798884
11,0,64,degenerate_pwm,1.1898710905860932,0.0002600703986052231,0.028475118468220026,0.06260877516222355,9331602.471916158
11,0,64,single_pwm,0.9364075656217243,4.450960835632538e-05,0.028475026767124767,0.06264972163134362,1.6814509864848412e+16
11,0,65,multi_pwm,0.0005748370789637617,0.0008806458386158773,0.03905739199862643,0.08408623183110261,2.4024047891356486
11,0,65,degenerate_pwm,1.0060700703274712,0.0009126716688744363,0.039055729631812225,0.08411501819969884,10139723.99963402
11,0,65,single_pwm,0.9359065893639767,0.001086021392518346,0.03905568766002381,0.08413453715420394,1.799840186872884e+16
11,0,66,multi_pwm,0.0005451777281180193,0.0004499557634398562,0.04099741575591642,0.09436195134128375,2.405963472386807
11,0,66,degenerate_pwm,1.2963582379925982,0.00037011419676885333,0.04099273494599123,0.09406293283499739,16017652.087834794
11,0,66,single_pwm,0.936099021065862,0.0001921427439664101,0.04099319085794723,0.09385756407456929,1.401614264901678e+16
11,0,67,multi_pwm,0.0005217684489921872,0.0002968628615773608,0.02875154098998065,0.069343180242949,2.4050489694547874
11,0,67,degenerate_pwm,0.9077085155538496,1.8783215046227454e-05,0.028731335612943366,0.0690686917428224,10107915.81247174
11,0,67,single_pwm,0.9362979509253785,0.0001095166890624187,0.02872952000557914,0.06894021327253172,7.572287049255518e+16
11,0,68,multi_pwm,0.0005779142393326439,0.0005164948165035599,0.0294553467295354,0.06706158416707904,2.406184407409107
11,0,68,degenerate_pwm,1.0697041016719508,0.00019269375376470543,0.029385125722834266,0.06631671358117806,10247328.249275688
11,0,68,single_pwm,0.9364244281189257,2.9507161519902248e-05,0.029386379647040474,0.06627975821558253,2.812284164152157e+16
11,0,69,multi_pwm,0.0006466393940206894,0.0010847867106581158,0.0317593044653749,0.07174388062670696,2.404885151178902
