graph,seed,case,noise,method,response_error,full_parameter_rmse,active_parameter_mae,identifiable_coordinate_error,estimate_norm
11,1,54,0.01,fisher3,0.591377446915681,0.039818939334899904,0.08186413315920041,2.7499612294446982,0.13846401768471456
11,1,54,0.01,fisher8,0.5913769075733621,0.039818993338356486,0.08186414435883993,2.7499612294446982,0.13846401794906552
11,1,54,0.01,oracle8,1.033513282387381,0.058089610520080805,0.13501383130779251,2.357036925118772,0.40064903962531906
11,1,55,0.001,full56,0.04741659168223761,0.032309490559562615,0.07238337548912485,0.043758364370708513,0.06268027264115296
11,1,55,0.001,group5,0.04720116102989042,0.03259029527856768,0.07271331817138332,0.11754835220442403,0.06558948283450235
11,1,55,0.001,fisher3,0.04674560239107674,0.03231590594562401,0.07217902895088874,0.08713497547019412,0.06429922257633718
11,1,55,0.001,fisher8,0.04674562881375821,0.03231582659077461,0.07217875633463047,0.08713497547019393,0.06429922328662252
11,1,55,0.001,oracle8,0.023889000241816765,0.0274504560394732,0.054853635873426634,0.0734025964312601,0.14115560201848149
11,1,55,0.003,full56,0.07064981216171301,0.03232124169551855,0.07220732405271361,0.11099331774362113,0.06344665074662968
11,1,55,0.003,group5,0.07029614606647734,0.03262572338727057,0.07252929371610331,0.19688630004328553,0.0669923777382408
11,1,55,0.003,fisher3,0.06991550300388998,0.032341247286075195,0.07196510894163177,0.17337480046797468,0.06568081977061736
11,1,55,0.003,fisher8,0.06991549057998726,0.03234126857079224,0.07196529552629212,0.1733748004679741,0.06568081993589378
11,1,55,0.003,oracle8,0.04337869588673966,0.02761854556015311,0.05585318578981559,0.15215116727447292,0.14177808046624413
11,1,55,0.01,full56,0.08378905789031435,0.0330041786222294,0.07502608524003355,0.7898921799118407,0.06262245765002666
11,1,55,0.01,group5,0.07202698999247358,0.03324257264677546,0.0758514702172142,0.852735723882911,0.06372173557654497
11,1,55,0.01,fisher3,0.0844399675039532,0.033079810525394035,0.07518883857628254,0.8322058612556994,0.06368856654172492
11,1,55,0.01,fisher8,0.08444002446619314,0.03308098559009068,0.07519406339298501,0.8322058612556993,0.06368872775432062
11,1,55,0.01,oracle8,0.1006789951406249,0.03181796758347308,0.07277761816167476,0.789529736507193,0.16366918544983294
11,1,56,0.001,full56,0.045619154217920864,0.035704399793133924,0.07819631077588761,0.11902822301347196,0.037620283991924255
11,1,56,0.001,group5,0.5524832722155241,0.03594038359189581,0.07860518253267534,0.6460873859121603,0.03921405224384286
11,1,56,0.001,fisher3,0.04032545917115259,0.035699366063917645,0.07817069283107637,0.040962866347195176,0.04038981535776104
11,1,56,0.001,fisher8,0.04032546763608322,0.035699348303400644,0.07817064835535047,0.040962866347195016,0.04038981537098248
11,1,56,0.001,oracle8,0.03345109024133619,0.03447792294405963,0.07715536883112814,0.04814057035010081,0.0840900546813173
11,1,56,0.003,full56,0.24934853481480765,0.035741079106727226,0.07831184787644102,0.324398021178487,0.027649666504875756
11,1,56,0.003,group5,0.5549894366625355,0.0359118137900381,0.07860510929106516,0.6196048410499709,0.031373770537662306
11,1,56,0.003,fisher3,0.2466627964379546,0.03573012234277609,0.07829007544710073,0.279269466107299,0.030372665614184717
11,1,56,0.003,fisher8,0.2466628458536687,0.03572995952661804,0.07828953891400033,0.27926946610729897,0.03037266673855696
11,1,56,0.003,oracle8,0.24152769748832825,0.03480975847152605,0.07778628060379433,0.4206101747922848,0.0447799493648406
11,1,56,0.01,full56,0.9094404989783197,0.035869925011578846,0.07793911356077476,0.652272028764984,0.06394271202763181
11,1,56,0.01,group5,0.9618387513704937,0.03622253064431544,0.0786053422519241,1.0075124388046972,0.06335100851866853
11,1,56,0.01,fisher3,0.9120071909958368,0.03591073681364838,0.07789843161742294,0.7262672106425287,0.06800589089612909
11,1,56,0.01,fisher8,0.9120063510969676,0.03591171457472199,0.07790129587871962,0.7262672106425283,0.068005916272335
11,1,56,0.01,oracle8,0.9934508490784393,0.03687483857827207,0.08029916938363435,1.0805922076635162,0.17660958755716621
11,1,57,0.001,full56,0.08139541782828633,0.037744878743892735,0.08062738296356375,0.14684637850179422,0.03993993679028203
11,1,57,0.001,group5,0.9106777310323912,0.03787893804354113,0.0817312201641516,0.598817998255103,0.03370327896237882
11,1,57,0.001,fisher3,0.10105698555999533,0.037762186901149616,0.08037926130361976,0.2748108660709753,0.04434166021624739
11,1,57,0.001,fisher8,0.10105699544350323,0.037762156181524634,0.08037903825044697,0.2748108660709753,0.04434166060179641
11,1,57,0.001,oracle8,0.06716309387056166,0.0365943870564295,0.07399909027302552,0.07622148403172534,0.07233042737070308
11,1,57,0.003,full56,0.20205817823356256,0.037892160841096076,0.07960179517091592,0.6939624805640157,0.05870572490903468
11,1,57,0.003,group5,0.9406138927847643,0.03806961485241919,0.08001260122851563,0.9410231589777747,0.057161822413474034
11,1,57,0.003,fisher3,0.25334020980388877,0.03800020224234157,0.07920840053929493,0.9056273996787972,0.06615297558722205
11,1,57,0.003,fisher8,0.2533402887501854,0.03800015624153792,0.07920805698870251,0.905627399678797,0.06615297613548883
11,1,57,0.003,oracle8,0.06426820670293407,0.03658710458711903,0.07390529699363818,0.03262030346768867,0.07571068418225058
11,1,57,0.01,full56,0.9333312765008623,0.03776938333402181,0.08026563134854933,0.31314233991786383,0.04408873232313338
11,1,57,0.01,group5,1.2942037962291584,0.03790856586969808,0.08110045353382432,0.6610159153368288,0.04058088129799137
11,1,57,0.01,fisher3,0.9380209604337484,0.0378052649707665,0.07997868049521462,0.4581982216436286,0.049391306969326226
11,1,57,0.01,fisher8,0.9380181071537205,0.0378049726929015,0.0799769589094366,0.45819822164362906,0.04939132974988521
11,1,57,0.01,oracle8,0.8820615708742812,0.03660054640975707,0.07396135467436009,0.12326028998600483,0.07551028920914712
11,1,58,0.001,full56,0.044567510993631515,0.045583512860257365,0.10122914358617309,0.13362037207253263,0.0625130662021161
11,1,58,0.001,group5,0.11055675978896166,0.045942506089377715,0.10469842905184831,0.6378893053857159,0.05044513586606425
11,1,58,0.001,fisher3,0.04471674656411514,0.04558393270155618,0.10121717837963196,0.1358025663162751,0.06261636412155627
11,1,58,0.001,fisher8,0.04471675444089115,0.04558395619657864,0.10121725666637707,0.13580256631627505,0.06261636417501894
11,1,58,0.001,oracle8,0.041531415806622236,0.0438226189543993,0.08706222075497821,0.03791962758761829,0.11585691651302989
11,1,58,0.003,full56,0.035461525245946875,0.04559493583778417,0.10117390690646695,0.18380246448844367,0.06412031309102187
11,1,58,0.003,group5,0.10730766619468352,0.04608926944650515,0.10459602751062444,0.7616003598759599,0.05911693718551385
11,1,58,0.003,fisher3,0.035236141544320206,0.045607203570284,0.10113692905412852,0.22551640074716267,0.06497252545880614
11,1,58,0.003,fisher8,0.03523598781498192,0.04560708754304628,0.10113651477454641,0.22551640074716292,0.06497253593051612
11,1,58,0.003,oracle8,0.0361960017980239,0.04382170710199,0.08706438105994854,0.03082045985442316,0.11531124128996016
11,1,58,0.01,full56,0.08913890259047334,0.051380015231885776,0.10464915994436166,2.9331249863889446,0.17702004009996825
11,1,58,0.01,group5,0.13633663617651823,0.052641460216675796,0.10613855723744942,3.2603858849532186,0.1930684287289073
11,1,58,0.01,fisher3,0.09833540133253081,0.0529283176800918,0.10487273013448929,3.327188238712183,0.20012869867241445
11,1,58,0.01,fisher8,0.09833554996924626,0.05292839692127221,0.10487314178713233,3.327188238712183,0.20012870331343086
11,1,58,0.01,oracle8,0.06943559572585717,0.04516973668640795,0.10179487513049619,0.6729293999898757,0.14164445682824792
11,1,59,0.001,full56,0.013677065420739489,0.026758197428174625,0.046210628988801815,0.08383901345714018,0.03115234972813877
11,1,59,0.001,group5,0.288234632659394,0.026968654545189673,0.046283352068787746,0.7107495994622428,0.031111556563160895
11,1,59,0.001,fisher3,0.012728680621785551,0.02675602297217191,0.045955671433987356,0.027448079249741863,0.032970980406714645
11,1,59,0.001,fisher8,0.012728663545126558,0.026755994519769406,0.045955520670448696,0.02744807924974167,0.03297098045737545
11,1,59,0.001,oracle8,0.054898075540901224,0.0254215495292296,0.037981760788440816,0.026971050821753145,0.07199065316962257
11,1,59,0.003,full56,0.08309890093291236,0.02676479242627614,0.04603140656800471,0.16120413554217125,0.03376366082233781
11,1,59,0.003,group5,0.2954280584375218,0.02697392940292332,0.04614588731179091,0.7223708745455562,0.03197615594508215
11,1,59,0.003,fisher3,0.08320969248816178,0.026762724841305433,0.04577681297871774,0.14167438396516868,0.0354560848003224
11,1,59,0.003,fisher8,0.08320985478033138,0.02676288328672289,0.04577732423157231,0.1416743839651689,0.03545608665114902
11,1,59,0.003,oracle8,0.06020550088668229,0.02552103462347944,0.040473761697566876,0.23295525220635951,0.08618271817632618
11,1,59,0.01,full56,0.20376956072363822,0.028366700801048212,0.042599897094912,2.1869445937802845,0.09442831842762303
11,1,59,0.01,group5,0.3592710993120933,0.02953192644343674,0.04294434027396303,2.826223913895919,0.11202448542527406
11,1,59,0.01,fisher3,0.22733834857980523,0.028989851117150054,0.04261648618343883,2.5899322455019154,0.10719640663266916
11,1,59,0.01,fisher8,0.22733871533808067,0.028989771002761677,0.04261528087289553,2.5899322455019154,0.10719640829492344
11,1,59,0.01,oracle8,0.1345781199028444,0.02544307392971115,0.037447894243668824,0.1065950669850951,0.0650208365871558
11,2,0,0.001,full56,0.01811861726915327,0.02977997636682038,0.0667628622449579,0.41267457227601817,0.039187847559497335
11,2,0,0.001,group5,0.17195976303636368,0.030143083288500766,0.069303146291226,1.045648282569118,0.02975435793509666
11,2,0,0.001,fisher3,0.01874730886851033,0.029790443452241383,0.06680455485314507,0.43955031483618845,0.03949681448855268
11,2,0,0.001,fisher8,0.018747294571244875,0.029790470324163435,0.06680474092876017,0.4395503148361886,0.03949681557115171
11,2,0,0.001,oracle8,0.027602876544982453,0.027239596728941592,0.05539133965329354,0.4207906679849562,0.1067557769224805
11,2,0,0.003,full56,0.03766851628093305,0.02975877175844389,0.06545830439169453,0.35207627208099385,0.04311918103023613
11,2,0,0.003,group5,0.17500659484106174,0.029970005084368763,0.06777199151270073,0.809124036179004,0.027636431758146326
11,2,0,0.003,fisher3,0.03903849491085361,0.029787656507685525,0.06529656765707895,0.43255848208709907,0.04491911869284319
11,2,0,0.003,fisher8,0.03903848219598951,0.02978758813375522,0.06529641974585648,0.4325584820870995,0.04491911909315941
11,2,0,0.003,oracle8,0.04474379193495213,0.027086486295330642,0.05390816333235867,0.37048892196201166,0.11990183608266773
11,2,0,0.01,full56,0.15136220672749454,0.030077972404356015,0.06907049877056032,0.9084777622586356,0.0277086340221386
11,2,0,0.01,group5,0.17175064269467757,0.030132257974757017,0.06925283155887091,1.0340859020221418,0.029667146476447102
11,2,0,0.01,fisher3,0.1515838436588109,0.030107400349634612,0.06916914674243314,0.9436130903984808,0.028847020529065587
11,2,0,0.01,fisher8,0.15158386948201807,0.03010754281280139,0.06916915659802428,0.9436130903984808,0.02884703619023732
11,2,0,0.01,oracle8,0.1521164288237245,0.02897253242296967,0.06390240692485667,0.9246353529906146,0.07186371425735197
11,2,1,0.001,full56,0.043307946379198034,0.03874959637207791,0.09112963662391563,0.03665960565150991,0.051675589804822765
11,2,1,0.001,group5,0.06424827662679179,0.03879378358005236,0.09121086246844132,0.3225347775229979,0.04915651457115989
11,2,1,0.001,fisher3,0.0427916413709188,0.03875275598596309,0.09098161459823026,0.08164632607850589,0.0530930725600465
11,2,1,0.001,fisher8,0.04279164791715579,0.03875277275140923,0.09098162729416927,0.08164632607850578,0.053093072647205794
11,2,1,0.001,oracle8,0.016557517324319142,0.03576961208338046,0.0753159273509619,0.04781317598699437,0.12780469866762637
11,2,1,0.003,full56,0.03748552192091406,0.03877006824301194,0.09163363077404103,0.18914623363205574,0.04749144988459827
11,2,1,0.003,group5,0.05994557481874404,0.038831390924897465,0.09176728082287981,0.393391234837345,0.04536143763350128
11,2,1,0.003,fisher3,0.037110115608682694,0.03876342425728999,0.09155094257268151,0.1569393422086511,0.04798408273234798
11,2,1,0.003,fisher8,0.0371102174657449,0.03876368407071433,0.09155066341484956,0.1569393422086506,0.047984104224195495
11,2,1,0.003,oracle8,0.02341308621126195,0.03587629192115053,0.07641307455082104,0.17667611305452324,0.11761335420376089
11,2,1,0.01,full56,0.05676650614627214,0.03889476384473514,0.08997047448133558,0.49611860735328767,0.06817780963731374
11,2,1,0.01,group5,0.05906320676692672,0.03884794110450698,0.09032684432789764,0.4596921410826678,0.05870477400827455
11,2,1,0.01,fisher3,0.05698868245058982,0.0389597179091057,0.08968823194340503,0.5966931575808576,0.07203226070271879
11,2,1,0.01,fisher8,0.05698890768989048,0.03896006294192371,0.08968772986923619,0.5966931575808576,0.07203228521785528
11,2,1,0.01,oracle8,0.045906792852880886,0.036735833484424545,0.08077594905150992,0.5358843105310777,0.15936209876821722
11,2,2,0.001,full56,0.13338096834019988,0.02678536328550504,0.06426683092724925,0.3447749380087972,0.03683490419141828
11,2,2,0.001,group5,0.9877143412925697,0.027083636628063696,0.06667950435625909,0.7400957824243772,0.017546650289303526
11,2,2,0.001,fisher3,0.12004418498082547,0.026751733456374185,0.06395228089202434,0.2776529427130777,0.039098308188140724
11,2,2,0.001,fisher8,0.12004426784842163,0.026751704170150107,0.0639521916897571,0.27765294271307756,0.039098308400357246
11,2,2,0.001,oracle8,0.0661776641448676,0.023429764618982264,0.05621714842279862,0.01138527131279088,0.10619432290015113
11,2,2,0.003,full56,0.3690948486593591,0.026749239637886092,0.06404883356110606,0.27199710823506884,0.0379324767279395
11,2,2,0.003,group5,1.0414820990618683,0.027004890144373055,0.06620391631196315,0.6829970773279669,0.02250981360036273
11,2,2,0.003,fisher3,0.3651007147985044,0.026720231832975932,0.06368597683543817,0.1949550137031311,0.04082463260613367
11,2,2,0.003,fisher8,0.36510117365494144,0.026720336542685356,0.06368622010298591,0.19495501370313106,0.040824633202512284
11,2,2,0.003,oracle8,0.35221979831372763,0.02347762510577336,0.056057943978528466,0.0916038383068822,0.09681078150115552
11,2,2,0.01,full56,0.5734608854953072,0.02717700376736176,0.06019960438243212,0.7805440998475817,0.07806914283132514
11,2,2,0.01,group5,1.0629827132643392,0.027360532458276333,0.06047140103381117,1.0321556387519168,0.08272603971550035
11,2,2,0.01,fisher3,0.5971878458441107,0.0274702234537209,0.05919140170373058,0.9904626991566438,0.08869495746378794
11,2,2,0.01,fisher8,0.5971870435980297,0.02747004403126009,0.05919080134552314,0.9904626991566438,0.08869496340603825
11,2,2,0.01,oracle8,0.4589732650905765,0.02409306390580495,0.05526537730476978,0.3791024493906748,0.06566172795878278
11,2,3,0.001,full56,0.029621747185295647,0.03090766157792166,0.06444236742598523,0.05087828525705371,0.035596961069618765
11,2,3,0.001,group5,0.10045920550102813,0.031000392465554985,0.06441902276933363,0.6023193531126874,0.02879190579638326
11,2,3,0.001,fisher3,0.02950964151055521,0.030907899272693856,0.06444324365510759,0.05661535111792439,0.03566450656986202
11,2,3,0.001,fisher8,0.02950963918800954,0.030907876985736948,0.06444321185756316,0.056615351117924664,0.03566450664597216
11,2,3,0.001,oracle8,0.040303261602340185,0.028638335885305292,0.054721896815685366,0.059340887806342946,0.08780470178058387
11,2,3,0.003,full56,0.0437987547836063,0.030919346344191183,0.06433374954740634,0.18215366474358666,0.03746434094157839
11,2,3,0.003,group5,0.10525893678839214,0.031065540491496606,0.0644621759090718,0.7034493791611874,0.03130012640925654
11,2,3,0.003,fisher3,0.04404166895084623,0.030922181092002177,0.06432444857112124,0.20154167284067015,0.03764583763014132
11,2,3,0.003,fisher8,0.04404163992471465,0.030922225319606752,0.06432468083649542,0.20154167284067018,0.03764583796435638
11,2,3,0.003,oracle8,0.047073028121015874,0.028751031030063788,0.05598258810471416,0.17275052160553922,0.08126848798301284
11,2,3,0.01,full56,0.04060451396303714,0.03136548662643504,0.06392740437168762,1.1001897224047914,0.05526032095366786
11,2,3,0.01,group5,0.10428573358969075,0.031868325145869125,0.06569406932698485,1.5689754754181833,0.061006113892889374
11,2,3,0.01,fisher3,0.04354559592603313,0.03150106521648404,0.06387032765638531,1.2536573134892646,0.05942797402814143
11,2,3,0.01,fisher8,0.04354566467967687,0.031501490073040844,0.06387193823013368,1.2536573134892641,0.059427977582520955
11,2,3,0.01,oracle8,0.018766008820787355,0.028617864996613476,0.053665883336207226,0.042361111389857334,0.09543528427115609
11,2,4,0.001,full56,0.025861653321878127,0.036123860635576745,0.07463092999577425,0.054115560420197335,0.04439582807181036
11,2,4,0.001,group5,0.238079912503623,0.03647282238719573,0.0754340845449307,0.7408068691172941,0.043527438959071615
11,2,4,0.001,fisher3,0.027346906933448132,0.03612376020430855,0.07443467784737269,0.0524816953630429,0.046744762097052237
11,2,4,0.001,fisher8,0.027346895047444794,0.03612389787375376,0.07443497534270394,0.05248169536304282,0.046744762182102204
11,2,4,0.001,oracle8,0.07233706225921825,0.034265933181574615,0.06431139983111972,0.06391471422930582,0.10162907637936656
11,2,4,0.003,full56,0.0494089599587376,0.036160453299619345,0.07425943809805627,0.27672757727421465,0.049109776524116716
11,2,4,0.003,group5,0.239657756991664,0.03660323495578398,0.07484228200573326,0.8768739873156083,0.055476754104237504
11,2,4,0.003,fisher3,0.05104454753314119,0.03619723571837352,0.07397042473167488,0.3880298730878687,0.0536190359531881
11,2,4,0.003,fisher8,0.05104457495184369,0.03619701335623362,0.07397010797287906,0.38802987308786874,0.053619036199242145
11,2,4,0.003,oracle8,0.03844125049066906,0.03434685077286482,0.0668436689147515,0.193513105883563,0.08020354003650816
11,2,4,0.01,full56,0.2221916118915516,0.03630237012524683,0.07398790694956711,0.6018303945158908,0.05653901650100099
11,2,4,0.01,group5,0.3063821100423478,0.03678049448063524,0.07432472908881563,1.0406495558864957,0.06647436369329038
11,2,4,0.01,fisher3,0.22190110717668363,0.03639378185643069,0.07361408895855205,0.7398926349221173,0.06304352931990116
11,2,4,0.01,fisher8,0.22190075439350648,0.03639571679548703,0.07361804996747934,0.7398926349221173,0.0630435416467698
11,2,4,0.01,oracle8,0.2070776237700743,0.03494909613627778,0.07139085916555801,0.535152748295633,0.05950622656064978
11,2,5,0.001,full56,0.02586106319861101,0.023323774367549368,0.04977498323091832,0.352177676132203,0.02438627597764007
11,2,5,0.001,group5,0.05315143128553989,0.023357298981092702,0.04964176002351429,0.5427517981185852,0.02343359085485964
11,2,5,0.001,fisher3,0.025866244520735392,0.023322289968149508,0.04976461616734266,0.3438219218608027,0.0244110058870342
11,2,5,0.001,fisher8,0.025866252325896306,0.02332205253590458,0.04976459940542844,0.34382192186080274,0.024411006590385354
11,2,5,0.001,oracle8,0.04263199360573993,0.021604311789209765,0.046899387604744575,0.07474108058261462,0.075175939717714
11,2,5,0.003,full56,0.015837186830192,0.023307695029103792,0.049038484633961106,0.24861302893998158,0.02905920807968485
11,2,5,0.003,group5,0.048945201994973604,0.023343732992987132,0.04886477858146365,0.4118646658868629,0.028601506966446255
11,2,5,0.003,fisher3,0.01690660497156881,0.023320882158747107,0.04892352561604993,0.3358349884905831,0.03048864375989858
11,2,5,0.003,fisher8,0.016906620017358164,0.023321256555490555,0.0489235047587375,0.335834988490583,0.03048864536725261
11,2,5,0.003,oracle8,0.03209521771916293,0.02163298385878086,0.046778330989382506,0.15724414556423122,0.07752259753993823
11,2,5,0.01,full56,0.034575987253697094,0.0237604862083733,0.0476757804615881,1.3501332875390992,0.052028956326763375
11,2,5,0.01,group5,0.05977080653096056,0.023915816632566242,0.04763939460297547,1.495788280799364,0.05378515486792366
11,2,5,0.01,fisher3,0.04022368387166288,0.023945177217348405,0.04736199014652859,1.5975456748135164,0.057779525656302344
11,2,5,0.01,fisher8,0.04022374186415058,0.023947501335731706,0.04736243945335549,1.5975456748135164,0.05777955320488246
11,2,5,0.01,oracle8,0.013456245171185094,0.021595815781558995,0.04703906088806775,0.034514395162945286,0.07040471414060877
11,2,6,0.001,full56,0.046412328808806205,0.023100152861300145,0.0511696184520692,0.12791549899052648,0.023840406085816383
11,2,6,0.001,group5,0.12369315442824194,0.023143246703687316,0.05150818971119997,0.38140140108350623,0.023125188950565357
11,2,6,0.001,fisher3,0.04813592651968818,0.023109065166197193,0.05101654859631345,0.26019826655267786,0.026467839244701762
11,2,6,0.001,fisher8,0.048135933492130294,0.02310907683943342,0.051016640425467566,0.2601982665526777,0.02646783946489939
11,2,6,0.001,oracle8,0.05801753363386121,0.022438294697381435,0.04664394760740331,0.10400390418401163,0.05112140635306111
11,2,6,0.003,full56,0.06366295440327221,0.023127209846127705,0.05075164847624328,0.41520892699552875,0.029791782543665764
11,2,6,0.003,group5,0.12022223093690919,0.023171079246837166,0.05125670221376753,0.5227342805927229,0.028021176535264532
11,2,6,0.003,fisher3,0.06766655401805771,0.023155629305578646,0.05055793565926613,0.5798535781707854,0.03315493237627284
11,2,6,0.003,fisher8,0.06766642967421337,0.023155417375756864,0.05055687815636142,0.5798535781707852,0.03315494560122878
11,2,6,0.003,oracle8,0.07245406517309061,0.022539028759292635,0.04745687571156684,0.35949667774671146,0.06260270529232996
11,2,6,0.01,full56,0.4527390143608105,0.02781989133806567,0.04704208483718618,5.474774370374357,0.13409916721965492
11,2,6,0.01,group5,0.4725048756672464,0.029562852626560908,0.0469292985697017,6.3930037341107475,0.1549553510945094
11,2,6,0.01,fisher3,0.4853433801110406,0.02929701316865366,0.047148338782814554,6.363131911454672,0.15298414384676803
11,2,6,0.01,fisher8,0.48534433725851867,0.029296846709548463,0.047147983050271305,6.363131911454672,0.15298414529937995
11,2,6,0.01,oracle8,0.30536376418667327,0.0226708292417117,0.050190079991207295,0.5335601362816635,0.02328955554313379
11,2,7,0.001,full56,0.14724847106504976,0.0384859455772587,0.08450000853690705,0.5094921970605913,0.0221966416408355
11,2,7,0.001,group5,0.7539096732391882,0.03863136287421294,0.08557306386743127,0.8202798984953975,0.008758370227957226
11,2,7,0.001,fisher3,0.13736111242336288,0.038470993256304944,0.08439433734998221,0.46228989361188544,0.023300541032610516
11,2,7,0.001,fisher8,0.13736111838422987,0.038470998815818724,0.08439434593861501,0.46228989361188544,0.02330054125932438
11,2,7,0.001,oracle8,0.10196923516929134,0.03716046501404046,0.07803764208705034,0.11718545844398687,0.07262149112238056
11,2,7,0.003,full56,0.23332708076521155,0.03852859536875893,0.08478254744656748,0.6249147002156102,0.01923688933320628
11,2,7,0.003,group5,0.7701924039293985,0.03867805341535329,0.085788528926358,0.9143133054152186,0.0042809756299579445
11,2,7,0.003,fisher3,0.2278036394871218,0.038516197496420476,0.08471180842967023,0.593673353718329,0.019830620314536054
11,2,7,0.003,fisher8,0.227803497802745,0.038516224870626094,0.08471180296489413,0.593673353718329,0.019830624971781875
11,2,7,0.003,oracle8,0.21875547467269402,0.03718932894792482,0.07817712230035545,0.17713030355669052,0.06758980397932539
11,2,7,0.01,full56,0.7461745678689737,0.03943617674356598,0.08086860889760061,1.7920141035065165,0.09645828775975815
11,2,7,0.01,group5,0.895833637019466,0.04004651925786436,0.08154663209655827,2.13675087080762,0.10966860318628002
11,2,7,0.01,fisher3,0.7889926834447758,0.039875231264682724,0.08074182055873037,2.1446515764357463,0.11006012259949184
11,2,7,0.01,fisher8,0.7889929590509747,0.039875342930920606,0.08074223044999089,2.1446515764357468,0.11006015264302212
11,2,7,0.01,oracle8,0.5164913599557568,0.037766193582263456,0.08124768335624297,0.627434825127449,0.03134367710834805
11,2,8,0.001,full56,0.05578424611600964,0.02729488402093795,0.05705525685409325,0.1324215165912671,0.06813972707808354
11,2,8,0.001,group5,0.0888559841467387,0.02742060353587138,0.05853262445953611,0.3994924659442885,0.06075082349400254
11,2,8,0.001,fisher3,0.0546388421641751,0.02727157819272295,0.05681859638680199,0.06292430240648265,0.07132596929800325
11,2,8,0.001,fisher8,0.05463885722032333,0.027271530783539583,0.05681860645180983,0.06292430240648242,0.07132596934096984
11,2,8,0.001,oracle8,0.025428067651024757,0.023224522953529284,0.043796447172533615,0.03306813848073094,0.13285009422055002
11,2,8,0.003,full56,0.03788207011365983,0.027302333318445043,0.05685301214038499,0.14794480034522278,0.07732310949173775
11,2,8,0.003,group5,0.07772730287328385,0.027382663065116667,0.05737227097789172,0.38783483206550684,0.07643693746074863
11,2,8,0.003,fisher3,0.03686393609435629,0.027371138083458084,0.05650715816087089,0.2490458082903334,0.08338034941518477
11,2,8,0.003,fisher8,0.03686402498010469,0.027370897337521734,0.056507718564285554,0.24904580829033307,0.08338035138105472
11,2,8,0.003,oracle8,0.019534150739325004,0.023251560089925006,0.044493583469639435,0.07446537194385724,0.12619665988806383
11,2,8,0.01,full56,0.06718647044384125,0.02767983104714036,0.05402531513883472,0.493310425334242,0.10191432263342041
11,2,8,0.01,group5,0.07752938534960596,0.0275364604167877,0.0566461317555837,0.49724193185355153,0.08794887191758184
11,2,8,0.01,fisher3,0.06766886297415503,0.02792229277363759,0.05355210635404919,0.6223268722175703,0.11034904382996223
11,2,8,0.01,fisher8,0.06766859835466996,0.027923074784860683,0.053552186149563634,0.6223268722175702,0.11034905122315673
11,2,8,0.01,oracle8,0.053350542755304285,0.023724004469617418,0.04728109798083133,0.2873897057039533,0.14868132704931517
11,2,9,0.001,full56,0.04520495390560045,0.03069967460557772,0.06663396903365926,0.09978484527117447,0.039088292471876965
11,2,9,0.001,group5,0.06485603681675017,0.030779884906608615,0.06740942857850174,0.40355667266593603,0.03697222716836726
11,2,9,0.001,fisher3,0.04538182973581546,0.030700189677714672,0.06664548231543152,0.10627244500990665,0.03913379541572332
11,2,9,0.001,fisher8,0.04538182183744691,0.0307001922801067,0.06664546741413091,0.10627244500990686,0.03913379551664089
11,2,9,0.001,oracle8,0.06202108057240873,0.027911806789981543,0.05175311763672405,0.08124592060770687,0.10832396105262036
11,2,9,0.003,full56,0.03870761478708132,0.030722049576288345,0.0669166566026621,0.2607666519444149,0.04013933905431268
11,2,9,0.003,group5,0.05993288931921428,0.03083992564751991,0.06786410796861965,0.5420983656655808,0.03900283992499384
11,2,9,0.003,fisher3,0.039173489225143535,0.030729046796681356,0.06697028171053525,0.29357772893300205,0.040464096259740456
11,2,9,0.003,fisher8,0.03917347609927632,0.0307291317073034,0.06697053754782678,0.2935777289330022,0.04046409682987684
11,2,9,0.003,oracle8,0.06606392495741976,0.028118477799242047,0.05559867898518617,0.2048992308529861,0.11898600802168911
11,2,9,0.01,full56,0.028532796502419695,0.030876002911173695,0.06536447605404747,0.68454701225328,0.04646339358544153
11,2,9,0.01,group5,0.050360408936451696,0.030869002823668407,0.06594120253057989,0.6920435937532169,0.041617864685144196
11,2,9,0.01,fisher3,0.02962000124789651,0.03092738031729885,0.06520646790001358,0.7764242646995627,0.04835490327732867
11,2,9,0.01,fisher8,0.029619965564921247,0.03092767253478544,0.0652071499434771,0.7764242646995623,0.04835491875204986
11,2,9,0.01,oracle8,0.026978797692208685,0.029861530576488337,0.06648462877231667,0.7448454420288938,0.09747017008954809
11,2,10,0.001,full56,0.04206359621454593,0.03129271720735575,0.07080912704256424,0.5003653480573536,0.026086539885283196
11,2,10,0.001,group5,0.19408650677814307,0.03142856379651239,0.07161192894624331,0.7220025956755184,0.016160858437999664
11,2,10,0.001,fisher3,0.03890947973617208,0.031269748533543425,0.07070629358510216,0.4478520048118093,0.027416204946223495
11,2,10,0.001,fisher8,0.03890947523929299,0.03126976932183943,0.07070633969303311,0.4478520048118094,0.027416204996552878
11,2,10,0.001,oracle8,0.02102848014948574,0.028792411429010192,0.058254457158943104,0.04886395093300666,0.1028795469532495
11,2,10,0.003,full56,0.0906223040087877,0.031386163432878325,0.07135000639607345,0.673233250427775,0.017481165175298973
11,2,10,0.003,group5,0.196618759871468,0.03149995001980676,0.07183670610580581,0.8203584471071909,0.012965275416508245
11,2,10,0.003,fisher3,0.08896684519067827,0.03136790980325336,0.07129035142206644,0.6431574582584914,0.018151848260711926
