case,mode,parameter_mape_percent,observed_response_mae,full_response_mae,error_R_p_percent,error_R_s_percent,error_L_leak_percent,error_L_common_percent,error_C_long_p_percent,error_C_long_s_percent,error_C_ground_percent,error_C_ps_percent,frequency_design
25,full8,14.200401193593288,0.0039087263007212365,0.0031489058286008156,27.702706918355325,20.534066791953652,0.3451049472034118,17.431439401683225,4.1163484277426665,17.29573333724549,10.095819194922417,16.081990529640123,uniform6
25,selected4,4.077312361188055,0.0011544829549747033,0.0009828894451036426,3.856712523477701,2.586428212729408,0.26227162177649976,5.561641467410849,1.6054895639559863,0.8540155560170071,6.133340325993175,11.758599618143805,uniform6
25,lowrank4,3.6339030437565087,0.000874144058442067,0.0007934429549194378,0.7046480751681239,1.825140924193147,0.24211875211885836,7.514626215389453,5.398604883372526,1.1041188692434645,3.2466239453654677,9.03534268520103,uniform6
26,full8,15.369434179095288,0.0019309723570416152,0.0014151612430438685,13.42171245724697,10.820352350688445,0.3939942584175071,23.055953836081933,22.94416874808114,27.027785712516593,14.689340146596397,10.602165923133322,uniform6
26,selected4,3.088207895401031,0.0011685491373009617,0.0008822593315327218,3.804267187244559,2.9736744960838113,0.27079375187775145,4.902290590298541,1.8580891091803053,2.2853744203321646,3.7469166667015386,4.864256941489575,uniform6
26,lowrank4,3.2084567242733995,0.0012852883724863197,0.0009293718359092509,5.2929782017956395,4.394913096506336,0.25022441405875284,6.682446712520007,3.5434861368255133,2.5040085685124724,1.321699806782095,1.6778968571863784,uniform6
27,full8,5.056919581793183,0.0016549913626311172,0.0015340279657218596,5.68713522348232,7.635283057368514,0.4147292125051605,6.18973806460601,0.6117187615094721,12.492236347437725,3.040384813610608,4.384131173825656,uniform6
27,selected4,4.35433066906442,0.001074302154840816,0.0010443938271818803,7.629437617020285,5.548024866804324,0.4528815506593009,5.6812520607000705,1.156669713490599,3.4697454436069863,4.633977984723591,6.262656115510201,uniform6
27,lowrank4,4.1099308408179605,0.001066918684994709,0.0010406193661697848,7.470344643376969,5.421206745647034,0.4488413467087726,3.470576985683338,2.145374202863526,3.78557729801825,3.5324476932585447,6.605077810987248,uniform6
28,full8,14.352253915869092,0.0024609282023731653,0.0020456017100937587,24.139051765868548,31.293460165106435,0.0498933904086174,36.459575800912745,11.650169287344825,4.018704437509868,2.3938720137031577,4.813304466098534,uniform6
28,selected4,3.8963641517774317,0.0004928493580129353,0.0003197499222469704,1.4240656426590337,1.428676050426625,0.03987096718143235,2.3918562121071796,5.565503485513423,7.872888109252596,2.6899595213863314,9.758093225692832,uniform6
28,lowrank4,5.119115490894666,0.0006026230058985645,0.0003992929578453907,4.463200196787298,4.652835696711,0.04125320169399149,0.822252297115611,8.869719808292786,8.32396703688607,2.222020632656152,11.557675057014416,uniform6
29,full8,9.641861387758436,0.0016568166811184702,0.0012904337075501531,18.67565048789228,15.906108503241413,0.03940408477129953,16.762527487620282,10.080080703950534,2.2129944334165597,7.737860350853265,5.720265050321849,uniform6
