budget,case,n,method,port_response_mae,node_voltage_mae_norm,displacement_current_error_percent,peak_voltage_error_percent,peak_location_hit,peak_location_distance_norm,edge_retention
0.8,4,6,magnitude,3.2697873093475346e-07,5.951177324841369e-09,4.526211356875201,9.178333437574049e-07,1.0,0.0,0.8055555555555555
0.8,4,6,fisher_proxy,1.1207255094861091e-07,1.2030360582686263e-08,3.285961247609566,7.668031497697542e-07,1.0,0.0,0.8055555555555555
0.8,4,6,oracle_edge_current,1.2914438031197405e-07,8.948670621452918e-09,2.774624599210231,5.813394388609444e-07,1.0,0.0,0.8055555555555555
0.8,4,6,learned_gate,2.0254791076405412e-07,6.45953762408381e-09,3.199937560355463,9.75318834902731e-07,1.0,0.0,0.8055555555555555
0.8,5,8,distance,4.339205566321104e-07,1.214590702336959e-08,5.703923593490811,2.114873572807902e-06,1.0,0.0,0.796875
0.8,5,8,magnitude,2.4755961149358166e-07,8.685049922683646e-09,3.4532867947503507,9.749147672630817e-07,1.0,0.0,0.796875
0.8,5,8,fisher_proxy,7.420857534787273e-08,8.439154689579443e-09,2.6234428441028625,3.785831055547955e-07,1.0,0.0,0.796875
0.8,5,8,oracle_edge_current,9.040449369344487e-08,8.631100261978271e-09,2.011805830865336,4.483667840374239e-07,1.0,0.0,0.796875
0.8,5,8,learned_gate,1.394897243421391e-07,8.04308307371442e-09,2.323590573888451,4.642886923868501e-07,1.0,0.0,0.796875
0.8,6,4,distance,2.0203303777744744e-07,4.321690024861797e-09,3.7430602856973354,3.6039830397317363e-07,1.0,0.0,0.8125
0.8,6,4,magnitude,2.5215448308709325e-07,7.792986018542538e-09,4.487995223726706,1.1732573026886534e-06,1.0,0.0,0.8125
0.8,6,4,fisher_proxy,8.810282526502493e-08,1.0727962412043913e-08,3.277729141038225,1.1055932799411262e-06,1.0,0.0,0.8125
0.8,6,4,oracle_edge_current,1.112439483299162e-07,9.970419645328107e-09,2.683229228930389,1.438946820449305e-06,1.0,0.0,0.8125
0.8,6,4,learned_gate,1.112439483299162e-07,9.970419645328107e-09,2.683229228930389,1.438946820449305e-06,1.0,0.0,0.8125
0.8,7,6,distance,2.4481260350837917e-07,8.435764949863051e-09,4.753129075412075,1.1903758741539358e-06,1.0,0.0,0.8055555555555555
0.8,7,6,magnitude,2.7201937711091493e-07,1.084687464006188e-08,5.352940838771219,1.796884489204995e-06,1.0,0.0,0.8055555555555555
0.8,7,6,fisher_proxy,1.0216413420388592e-07,1.0335732741186282e-08,3.5384960758832205,6.686386344091948e-07,1.0,0.0,0.8055555555555555
0.8,7,6,oracle_edge_current,1.325464365483503e-07,8.181837365907446e-09,3.369835309043496,5.347575536283158e-07,1.0,0.0,0.8055555555555555
0.8,7,6,learned_gate,1.725098502320758e-07,9.0901552493018e-09,3.817325035231614,1.2424371460343843e-06,1.0,0.0,0.8055555555555555
0.8,8,8,distance,3.1819158081141985e-07,1.2643592864989812e-08,6.354532739706868,1.4583587884456498e-06,1.0,0.0,0.796875
0.8,8,8,magnitude,4.769572645250328e-07,1.6025937381041372e-08,8.662913823130925,2.59029294814031e-06,1.0,0.0,0.796875
0.8,8,8,fisher_proxy,1.41588702033101e-07,1.4130163471539986e-08,5.2262773693207105,6.263228140463793e-07,1.0,0.0,0.796875
0.8,8,8,oracle_edge_current,1.5275610608486874e-07,1.0633273326424855e-08,4.95593055734641,7.058542094873144e-07,1.0,0.0,0.796875
0.8,8,8,learned_gate,2.807099688130072e-07,1.4396724275058851e-08,5.987517214925338,1.7220919924562079e-06,1.0,0.0,0.796875
0.8,9,4,distance,8.888418089929874e-08,3.56444590830519e-09,1.6836404873611381,3.6118671828632035e-07,1.0,0.0,0.8125
0.8,9,4,magnitude,1.2811429942931677e-07,6.300900189015378e-09,2.1437593705986133,1.0282084853469707e-06,1.0,0.0,0.8125
0.8,9,4,fisher_proxy,9.491468016278003e-08,1.1411360785190113e-08,3.062467482339188,1.2355490924559005e-06,1.0,0.0,0.8125
0.8,9,4,oracle_edge_current,8.888418089929874e-08,3.56444590830519e-09,1.6836404873611381,3.6118671828632035e-07,1.0,0.0,0.8125
0.8,9,4,learned_gate,8.888418089929874e-08,3.56444590830519e-09,1.6836404873611381,3.6118671828632035e-07,1.0,0.0,0.8125
0.8,10,6,distance,1.6931230579173932e-07,6.8757352203359415e-09,3.6787740050694047,8.762981578562713e-07,1.0,0.0,0.8055555555555555
0.8,10,6,magnitude,2.393005988522018e-07,4.680293976603166e-09,4.480093545070838,6.7794896405738e-07,1.0,0.0,0.8055555555555555
0.8,10,6,fisher_proxy,9.501727677082664e-08,9.739923702572871e-09,3.6974383143739353,6.41251413975171e-07,1.0,0.0,0.8055555555555555
0.8,10,6,oracle_edge_current,1.1443262248617368e-07,6.426694433598803e-09,3.0862663275357227,8.087452240603153e-07,1.0,0.0,0.8055555555555555
0.8,10,6,learned_gate,1.5311534711139282e-07,5.180169062860751e-09,3.3191174483971118,7.273803640491303e-07,1.0,0.0,0.8055555555555555
0.8,11,8,distance,2.1075197391487442e-07,1.0402498507405711e-08,7.495376152570153,9.708353295350877e-07,1.0,0.0,0.796875
0.8,11,8,magnitude,3.585425340631165e-07,1.0282255551770845e-08,10.101644323813455,1.5690892805320498e-06,1.0,0.0,0.796875
0.8,11,8,fisher_proxy,1.1043351953940461e-07,1.2868520805562436e-08,7.253956250917437,5.103622397257888e-07,1.0,0.0,0.796875
0.8,11,8,oracle_edge_current,1.2663758876887977e-07,7.75577850324747e-09,6.345139215225036,5.86074221316618e-07,1.0,0.0,0.796875
0.8,11,8,learned_gate,2.0018717151182308e-07,9.09774104429008e-09,7.049213186116746,1.0015072000553135e-06,1.0,0.0,0.796875
0.8,12,4,distance,7.048393721095318e-08,2.1593434563522185e-09,1.7818965895102483,2.18055246755468e-07,1.0,0.0,0.8125
0.8,12,4,magnitude,9.552400545692155e-08,3.85045329795471e-09,2.188728905632919,6.359360613403658e-07,1.0,0.0,0.8125
0.8,12,4,fisher_proxy,6.180777936577731e-08,7.1682972158582465e-09,2.8971997908640064,7.942471029962671e-07,1.0,0.0,0.8125
0.8,12,4,oracle_edge_current,7.048393721095318e-08,2.1593434563522185e-09,1.7818965895102483,2.18055246755468e-07,1.0,0.0,0.8125
0.8,12,4,learned_gate,7.048393721095318e-08,2.1593434563522185e-09,1.7818965895102483,2.18055246755468e-07,1.0,0.0,0.8125
0.8,13,6,distance,4.091629312248194e-07,1.743771834584172e-08,5.516754326214391,2.106138872743776e-06,1.0,0.0,0.8055555555555555
0.8,13,6,magnitude,6.289567569329098e-07,1.8499305474646718e-08,7.4130478834207185,2.8928006549203467e-06,1.0,0.0,0.8055555555555555
0.8,13,6,fisher_proxy,2.047987482860919e-07,2.252020290861384e-08,4.8664569100409025,1.3463997567767596e-06,1.0,0.0,0.8055555555555555
0.8,13,6,oracle_edge_current,2.709346534862193e-07,1.5770498006900395e-08,4.463755731112915,1.9022862285825319e-06,1.0,0.0,0.8055555555555555
0.8,13,6,learned_gate,3.706314847170637e-07,1.3330342850876749e-08,4.976697077131607,1.7532928222978517e-06,1.0,0.0,0.8055555555555555
0.8,14,8,distance,7.739183225214755e-07,2.3152197309113164e-08,9.849299269510487,3.5833361436273676e-06,1.0,0.0,0.796875
0.8,14,8,magnitude,5.173522368159822e-07,2.111678881108173e-08,7.0606772899673,2.0126453921200037e-06,1.0,0.0,0.796875
0.8,14,8,fisher_proxy,1.668058966013593e-07,1.6630554050225975e-08,4.2635581722718054,7.417315309137057e-07,1.0,0.0,0.796875
0.8,14,8,oracle_edge_current,1.668058966013593e-07,1.6630554050225975e-08,4.2635581722718054,7.417315309137057e-07,1.0,0.0,0.796875
0.8,14,8,learned_gate,3.3308124301028216e-07,2.0996454316551877e-08,5.32403908400804,1.152084503060029e-06,1.0,0.0,0.796875
0.8,15,4,distance,1.4600499819485597e-07,9.17796797132531e-09,2.5448615175887435,8.805624204667736e-07,1.0,0.0,0.8125
0.8,15,4,magnitude,2.9307836031759274e-07,4.001145064051253e-09,3.3825668707081804,2.7366284074234805e-07,1.0,0.0,0.8125
0.8,15,4,fisher_proxy,1.832425591472009e-07,2.228570871189674e-08,4.719079145959395,2.3085236016263304e-06,1.0,0.0,0.8125
0.8,15,4,oracle_edge_current,1.4600499819485597e-07,9.17796797132531e-09,2.5448615175887435,8.805624204667736e-07,1.0,0.0,0.8125
0.8,15,4,learned_gate,2.0187489932488312e-07,1.0675217181731137e-08,2.8699281251963926,2.96896895478161e-06,1.0,0.0,0.8125
0.8,16,6,distance,1.1841516956521275e-07,4.430751273151322e-09,3.116816860443393,6.197002462290749e-07,1.0,0.0,0.8055555555555555
0.8,16,6,magnitude,1.771691389798949e-07,3.0795012101104325e-09,4.041271722717572,4.932205951053151e-07,1.0,0.0,0.8055555555555555
0.8,16,6,fisher_proxy,6.366735640674082e-08,6.516447218472711e-09,3.1246895407543644,4.178742438200678e-07,1.0,0.0,0.8055555555555555
0.8,16,6,oracle_edge_current,6.921901456377148e-08,4.728103894778729e-09,2.492768843963411,3.083707120460689e-07,1.0,0.0,0.8055555555555555
0.8,16,6,learned_gate,1.0759941607406861e-07,3.3532318823210784e-09,2.81980109801642,5.241177959638837e-07,1.0,0.0,0.8055555555555555
0.8,17,8,distance,2.076792520720507e-07,8.53248712018951e-09,7.739562874585548,9.405667920762467e-07,1.0,0.0,0.796875
0.8,17,8,magnitude,2.2396367502739804e-07,9.900075022439433e-09,8.196589981462242,1.3038179248368418e-06,1.0,0.0,0.796875
0.8,17,8,fisher_proxy,8.194964198846484e-08,8.706118717000631e-09,5.7407193647225725,3.674926994410427e-07,1.0,0.0,0.796875
0.8,17,8,oracle_edge_current,7.800739562265532e-08,6.61040911153325e-09,4.929794287725633,2.582344417007131e-07,1.0,0.0,0.796875
0.8,17,8,learned_gate,1.299195100155683e-07,6.680598067611109e-09,5.739146068949806,5.965952469116266e-07,1.0,0.0,0.796875
0.8,18,4,distance,1.0972706146565129e-07,4.324951822586654e-09,1.271120873815356,4.402956350658762e-07,1.0,0.0,0.8125
0.8,18,4,magnitude,1.7420051922923765e-07,8.912419085768694e-09,1.7889547095998093,1.5027869494120178e-06,1.0,0.0,0.8125
0.8,18,4,fisher_proxy,1.3121296081562244e-07,1.5618918776018604e-08,2.6082331026008023,1.7198589075167407e-06,1.0,0.0,0.8125
0.8,18,4,oracle_edge_current,1.0972706146565129e-07,4.324951822586654e-09,1.271120873815356,4.402956350658762e-07,1.0,0.0,0.8125
0.8,18,4,learned_gate,1.0972706146565129e-07,4.324951822586654e-09,1.271120873815356,4.402956350658762e-07,1.0,0.0,0.8125
0.8,19,6,distance,1.579623963418944e-07,5.571736296337198e-09,4.703808825129095,7.742272847453555e-07,1.0,0.0,0.8055555555555555
0.8,19,6,magnitude,1.7496842894150256e-07,7.0321001827287494e-09,5.16317484144115,1.1638813063395248e-06,1.0,0.0,0.8055555555555555
0.8,19,6,fisher_proxy,7.156575891637678e-08,6.858630021171051e-09,3.9144210175278387,4.5489121379295103e-07,1.0,0.0,0.8055555555555555
0.8,19,6,oracle_edge_current,7.912193248800029e-08,4.97172590514291e-09,3.7300028445193605,3.030981343825237e-07,1.0,0.0,0.8055555555555555
0.8,19,6,learned_gate,1.150763102664501e-07,6.063149126392954e-09,3.998574084606527,8.113624500607212e-07,1.0,0.0,0.8055555555555555
0.8,20,8,distance,4.4185479688383746e-07,1.3262647592318822e-08,5.1709081168985955,2.122168424198107e-06,1.0,0.0,0.796875
0.8,20,8,magnitude,2.6911643554936027e-07,1.203306555236343e-08,3.521106675157969,1.0886608574395098e-06,1.0,0.0,0.796875
0.8,20,8,fisher_proxy,1.0669589286180225e-07,1.1663843451008141e-08,3.0260918479998025,5.006370701188176e-07,1.0,0.0,0.796875
0.8,20,8,oracle_edge_current,1.5167592006444983e-07,1.0975361528775412e-08,2.726637272872565,4.945660070522682e-07,1.0,0.0,0.796875
0.8,20,8,learned_gate,2.1088103612278605e-07,1.248674505662516e-08,3.0752766931706663,1.1094552321619143e-06,1.0,0.0,0.796875
0.8,21,4,distance,4.2397743492440795e-07,9.018460071286526e-09,4.561242141988644,8.297142671788277e-07,1.0,0.0,0.8125
0.8,21,4,magnitude,5.224847615883007e-07,1.6041810793198175e-08,5.379668440074375,2.485478400409494e-06,1.0,0.0,0.8125
0.8,21,4,fisher_proxy,1.7408511109803792e-07,2.005631508751121e-08,3.4922466144076805,2.17158725701885e-06,1.0,0.0,0.8125
0.8,21,4,oracle_edge_current,2.3463074027690414e-07,2.0376074125821897e-08,3.1384954802760836,3.0652247298828147e-06,1.0,0.0,0.8125
0.8,21,4,learned_gate,2.3463074027690414e-07,2.0376074125821897e-08,3.1384954802760836,3.0652247298828147e-06,1.0,0.0,0.8125
0.8,22,6,distance,4.539492714947709e-07,1.4049273576981226e-08,6.6842663702811045,2.480058441591892e-06,1.0,0.0,0.8055555555555555
0.8,22,6,magnitude,3.9620818921808305e-07,1.3591347255542978e-08,5.824981797668941,1.1649164040772048e-06,1.0,0.0,0.8055555555555555
0.8,22,6,fisher_proxy,1.354650048662175e-07,1.2829988183437818e-08,3.5614583189403017,8.683635630478194e-07,1.0,0.0,0.8055555555555555
0.8,22,6,oracle_edge_current,1.354650048662175e-07,1.2829988183437818e-08,3.5614583189403017,8.683635630478194e-07,1.0,0.0,0.8055555555555555
0.8,22,6,learned_gate,2.1074419768770067e-07,1.0371435462223676e-08,3.8951585915027223,7.058480534605561e-07,1.0,0.0,0.8055555555555555
0.8,23,8,distance,3.735291060733466e-07,1.2934607730218066e-08,6.6476970605090155,1.8040075505826618e-06,1.0,0.0,0.796875
0.8,23,8,magnitude,3.6611513554279013e-07,1.2005478554893242e-08,6.467619495404689,1.7570024464894472e-06,1.0,0.0,0.796875
0.8,23,8,fisher_proxy,1.0188639830271036e-07,1.1666894037959198e-08,3.9376458080655605,5.060924223261694e-07,1.0,0.0,0.796875
0.8,23,8,oracle_edge_current,1.0798966375014097e-07,1.210296027869237e-08,3.7350359803994286,5.310451944757392e-07,1.0,0.0,0.796875
0.8,23,8,learned_gate,2.274693607441184e-07,1.092792173684844e-08,4.6646616454959915,8.950945726658886e-07,1.0,0.0,0.796875
0.8,24,4,distance,1.5447117907088636e-07,2.578267844126474e-09,4.377625827717052,2.1847450463634033e-07,1.0,0.0,0.8125
0.8,24,4,magnitude,6.910133732001185e-08,5.6328719898514075e-09,2.5830956768146045,8.514426757025944e-07,1.0,0.0,0.8125
0.8,24,4,fisher_proxy,5.2955447375306144e-08,5.813225657705591e-09,3.0223692145048937,6.287539272785039e-07,1.0,0.0,0.8125
0.8,24,4,oracle_edge_current,6.910133732001185e-08,5.6328719898514075e-09,2.5830956768146045,8.514426757025944e-07,1.0,0.0,0.8125
0.8,24,4,learned_gate,6.910133732001185e-08,5.6328719898514075e-09,2.5830956768146045,8.514426757025944e-07,1.0,0.0,0.8125
0.8,25,6,distance,2.1941871697038484e-07,7.568251190164733e-09,4.61214869173037,1.0728486862976102e-06,1.0,0.0,0.8055555555555555
0.8,25,6,magnitude,2.021192096947344e-07,5.783455502794558e-09,4.177821365775598,9.26540157737115e-07,1.0,0.0,0.8055555555555555
0.8,25,6,fisher_proxy,8.383025481700779e-08,9.106167311457683e-09,3.337156906954382,5.533993306694193e-07,1.0,0.0,0.8055555555555555
0.8,25,6,oracle_edge_current,1.1158804256947615e-07,7.103828973351308e-09,3.1151779547906386,4.309201572776945e-07,1.0,0.0,0.8055555555555555
0.8,25,6,learned_gate,1.5180473914369608e-07,7.982141084414511e-09,3.6442223586210485,1.1060377286194e-06,1.0,0.0,0.8055555555555555
0.8,26,8,distance,3.7386483438423913e-07,1.0882042867310347e-08,5.697204771791508,1.311736790423792e-06,1.0,0.0,0.796875
0.8,26,8,magnitude,3.167304301590392e-07,1.3836107678654806e-08,5.129796232291631,1.8224543254963316e-06,1.0,0.0,0.796875
0.8,26,8,fisher_proxy,1.3354738931103948e-07,1.3307572755778834e-08,4.2723627112593405,6.139256399159939e-07,1.0,0.0,0.796875
0.8,26,8,oracle_edge_current,1.7857205487128064e-07,1.2797057860497008e-08,3.817304234309439,1.263094239560354e-06,1.0,0.0,0.796875
0.8,26,8,learned_gate,2.607931722196459e-07,1.4089448962331329e-08,4.525332122403239,1.8400791018525068e-06,1.0,0.0,0.796875
0.8,27,4,distance,7.905615018605668e-08,3.4025800013970043e-09,1.6650459824943602,3.514086837753532e-07,1.0,0.0,0.8125
0.8,27,4,magnitude,2.09798028836967e-07,1.5850019468829061e-09,3.201833417744853,8.81855570359091e-08,1.0,0.0,0.8125
0.8,27,4,fisher_proxy,8.915781049834148e-08,1.0403556311286225e-08,3.088565574596805,1.137023325708049e-06,1.0,0.0,0.8125
0.8,27,4,oracle_edge_current,7.905615018605668e-08,3.4025800013970043e-09,1.6650459824943602,3.514086837753532e-07,1.0,0.0,0.8125
0.8,27,4,learned_gate,7.905615018605668e-08,3.4025800013970043e-09,1.6650459824943602,3.514086837753532e-07,1.0,0.0,0.8125
0.8,28,6,distance,1.9455175738735304e-07,8.455994238690473e-09,2.748877627144823,1.041835610822633e-06,1.0,0.0,0.8055555555555555
0.8,28,6,magnitude,2.961267195913941e-07,5.677417506799612e-09,3.5213780525755976,8.018639448792112e-07,1.0,0.0,0.8055555555555555
0.8,28,6,fisher_proxy,1.2438119187061872e-07,1.444346293603072e-08,3.4280642921968556,8.5346781806546e-07,1.0,0.0,0.8055555555555555
0.8,28,6,oracle_edge_current,1.4660259692438524e-07,9.585708093627558e-09,2.448636179458858,1.1061865348503912e-06,1.0,0.0,0.8055555555555555
0.8,28,6,learned_gate,1.760065234585051e-07,6.489290490839396e-09,2.4988066794335846,8.662145247804796e-07,1.0,0.0,0.8055555555555555
0.8,29,8,distance,7.33797879776237e-07,2.2333432809405108e-08,8.600393932892475,3.453444336311941e-06,1.0,0.0,0.796875
0.8,29,8,magnitude,4.845679784797746e-07,2.0235662898096178e-08,6.106122291101259,1.913182769793983e-06,1.0,0.0,0.796875
0.8,29,8,fisher_proxy,1.6120213870030737e-07,1.6655977754244312e-08,3.9060113225330593,7.324225141703509e-07,1.0,0.0,0.796875
0.8,29,8,oracle_edge_current,1.8553611373494512e-07,1.816223537152965e-08,3.8063648711945945,8.44830684005705e-07,1.0,0.0,0.796875
0.8,29,8,learned_gate,3.1279901286426076e-07,2.035893847407246e-08,4.648662821240594,1.1031528336576872e-06,1.0,0.0,0.796875
0.8,30,4,distance,1.882305910140894e-07,5.544805097286453e-09,2.982423157388879,5.233327475255403e-07,1.0,0.0,0.8125
0.8,30,4,magnitude,2.563431467516216e-07,1.042170957602294e-08,3.7878617331774866,1.6563977249750486e-06,1.0,0.0,0.8125
0.8,30,4,fisher_proxy,1.263094510556978e-07,1.5376127690981806e-08,3.793009552017071,1.6478775088557331e-06,1.0,0.0,0.8125
0.8,30,4,oracle_edge_current,1.882305910140894e-07,5.544805097286453e-09,2.982423157388879,5.233327475255403e-07,1.0,0.0,0.8125
0.8,30,4,learned_gate,1.882305910140894e-07,5.544805097286453e-09,2.982423157388879,5.233327475255403e-07,1.0,0.0,0.8125
0.8,31,6,distance,3.3822604716404745e-07,1.1632751767867467e-08,6.7416923058527045,1.7181344689188709e-06,1.0,0.0,0.8055555555555555
0.8,31,6,magnitude,4.352945391097873e-07,8.56507312744121e-09,7.731967882974347,1.439478364808035e-06,1.0,0.0,0.8055555555555555
0.8,31,6,fisher_proxy,1.3361778891200307e-07,1.3073983577565489e-08,4.877208281301908,8.640247872459458e-07,1.0,0.0,0.8055555555555555
0.8,31,6,oracle_edge_current,1.3361778891200307e-07,1.3073983577565489e-08,4.877208281301908,8.640247872459458e-07,1.0,0.0,0.8055555555555555
0.8,31,6,learned_gate,2.547793500877008e-07,1.2494829813286025e-08,5.763555205414889,1.7860191465407517e-06,1.0,0.0,0.8055555555555555
0.8,32,8,distance,8.71159772049268e-08,3.0298829590508854e-09,3.7476278883224268,4.0455826114807016e-07,1.0,0.0,0.796875
0.8,32,8,magnitude,9.924767258318497e-08,3.741351702144705e-09,4.216939641004025,5.478220142579965e-07,1.0,0.0,0.796875
0.8,32,8,fisher_proxy,3.6570099611980356e-08,3.946748759855534e-09,3.632823831257991,1.7366716110330074e-07,1.0,0.0,0.796875
0.8,32,8,oracle_edge_current,5.085621263961152e-08,2.4735518224811947e-09,2.7913195761099696,1.836880414340912e-07,1.0,0.0,0.796875
0.8,32,8,learned_gate,7.004106179602417e-08,3.091162586656814e-09,3.2488239605523703,4.0919401883376803e-07,1.0,0.0,0.796875
0.8,33,4,distance,2.2276022392531587e-07,4.7551044327929025e-09,4.602540877640692,4.080242844217582e-07,1.0,0.0,0.8125
0.8,33,4,magnitude,2.2276022392531587e-07,4.7551044327929025e-09,4.602540877640692,4.080242844217582e-07,1.0,0.0,0.8125
0.8,33,4,fisher_proxy,8.378142338609506e-08,1.0407255890966082e-08,3.5071986634778347,1.0823364132780136e-06,1.0,0.0,0.8125
0.8,33,4,oracle_edge_current,1.1480385504562355e-07,1.0672269325450924e-08,3.1785189499557673,1.548099636420584e-06,1.0,0.0,0.8125
0.8,33,4,learned_gate,1.1480385504562355e-07,1.0672269325450924e-08,3.1785189499557673,1.548099636420584e-06,1.0,0.0,0.8125
0.8,34,6,distance,3.241089867682632e-07,1.336281871165839e-08,3.636656022155628,1.7292790348971147e-06,1.0,0.0,0.8055555555555555
0.8,34,6,magnitude,3.4478981788185297e-07,1.5266240672593585e-08,3.837729146723473,2.452456285511175e-06,1.0,0.0,0.8055555555555555
0.8,34,6,fisher_proxy,1.7769230676381588e-07,1.767850266736399e-08,3.4321860877701433,1.2068293279901764e-06,1.0,0.0,0.8055555555555555
0.8,34,6,oracle_edge_current,2.1029685771644286e-07,1.142986240244253e-08,2.858112941527957,1.5279557233985566e-06,1.0,0.0,0.8055555555555555
0.8,34,6,learned_gate,2.8522417221376237e-07,9.375998885923587e-09,3.150861614609672,1.3877907117525946e-06,1.0,0.0,0.8055555555555555
0.8,35,8,distance,1.5687404155336853e-07,6.152882219185713e-09,5.508382968129322,7.119794051460963e-07,1.0,0.0,0.796875
0.8,35,8,magnitude,2.392205604341789e-07,7.897224153495019e-09,7.569048929333086,1.280833552447645e-06,1.0,0.0,0.796875
0.8,35,8,fisher_proxy,7.458019410216029e-08,7.204696384759837e-09,4.95534089896996,3.375948570915177e-07,1.0,0.0,0.796875
0.8,35,8,oracle_edge_current,9.472092477175176e-08,4.794816009576454e-09,4.34719078105399,3.465590149629239e-07,1.0,0.0,0.796875
0.8,35,8,learned_gate,1.2443938369894232e-07,5.619749405651801e-09,4.696860829590371,6.856517715324485e-07,1.0,0.0,0.796875
0.8,36,4,distance,1.6256023553026798e-07,3.943093825964842e-09,1.9812546565118043,3.83735512034158e-07,1.0,0.0,0.8125
0.8,36,4,magnitude,2.1756193352914788e-07,7.932222774037073e-09,2.4948579085664346,1.2953456754532426e-06,1.0,0.0,0.8125
0.8,36,4,fisher_proxy,1.076264382539327e-07,1.2848042189545635e-08,2.5828064049741655,1.4136503483798983e-06,1.0,0.0,0.8125
0.8,36,4,oracle_edge_current,1.1981426955090524e-07,1.0260718499197964e-08,1.8233846867460217,1.5929251035019887e-06,1.0,0.0,0.8125
0.8,36,4,learned_gate,1.6256023553026798e-07,3.943093825964842e-09,1.9812546565118043,3.83735512034158e-07,1.0,0.0,0.8125
0.8,37,6,distance,3.2508532613687485e-07,1.3955428964179117e-08,6.199929079986165,1.6771103769748074e-06,1.0,0.0,0.8055555555555555
0.8,37,6,magnitude,5.404416024128861e-07,1.625406033368356e-08,9.04154862572217,3.429386387837214e-06,1.0,0.0,0.8055555555555555
0.8,37,6,fisher_proxy,1.753429819680019e-07,1.771052900347726e-08,5.474885307662685,1.1356222253100916e-06,1.0,0.0,0.8055555555555555
0.8,37,6,oracle_edge_current,2.2297857993335927e-07,1.2738320557205084e-08,5.107696451545431,1.5245567928410685e-06,1.0,0.0,0.8055555555555555
0.8,37,6,learned_gate,2.9504543290643593e-07,1.0778895777893674e-08,5.617956307992246,1.3988879489552467e-06,1.0,0.0,0.8055555555555555
0.8,38,8,distance,3.283021755714465e-07,1.0108678145282594e-08,3.6261323889325667,1.5266098861045986e-06,1.0,0.0,0.796875
0.8,38,8,magnitude,3.489108262905623e-07,1.2485037582966003e-08,3.880451092957677,1.8263546185750442e-06,1.0,0.0,0.796875
0.8,38,8,fisher_proxy,1.0883091363962418e-07,1.2715664320854322e-08,3.286605791000864,5.564050761385724e-07,1.0,0.0,0.796875
0.8,38,8,oracle_edge_current,1.5164789833038473e-07,9.44925766553368e-09,2.439247277979828,7.675800312175246e-07,1.0,0.0,0.796875
0.8,38,8,learned_gate,2.1919794349831155e-07,1.0188589044351063e-08,2.776175453196749,1.0753944542839232e-06,1.0,0.0,0.796875
0.8,39,4,distance,2.930285032495238e-07,8.263033433325277e-09,3.132785463654275,8.060604866579228e-07,1.0,0.0,0.8125
0.8,39,4,magnitude,2.930285032495238e-07,8.263033433325277e-09,3.132785463654275,8.060604866579228e-07,1.0,0.0,0.8125
0.8,39,4,fisher_proxy,1.725642490952676e-07,2.0047882238708066e-08,3.2875935943543113,2.1823307478159427e-06,1.0,0.0,0.8125
0.8,39,4,oracle_edge_current,2.392793633484528e-07,2.0787859276394608e-08,3.001553459963452,3.172633890112705e-06,1.0,0.0,0.8125
0.8,39,4,learned_gate,2.930285032495238e-07,8.263033433325277e-09,3.132785463654275,8.060604866579228e-07,1.0,0.0,0.8125
0.8,40,6,distance,7.536041245294334e-07,2.570303714734058e-08,6.605172625593007,3.7185113143901262e-06,1.0,0.0,0.8055555555555555
0.8,40,6,magnitude,8.228430250012871e-07,3.1798156994909496e-08,7.183401223655535,5.345478186997807e-06,1.0,0.0,0.8055555555555555
0.8,40,6,fisher_proxy,2.714578123284503e-07,2.8057268289208948e-08,4.387715796409351,1.8011338801404506e-06,1.0,0.0,0.8055555555555555
0.8,40,6,oracle_edge_current,2.445845419992339e-07,2.8494696995164528e-08,4.43738126623202,1.914986951392059e-06,1.0,0.0,0.8055555555555555
0.8,40,6,learned_gate,5.323957067550575e-07,2.7553591633761534e-08,5.382484814037681,3.866790078087096e-06,1.0,0.0,0.8055555555555555
0.8,41,8,distance,7.677451134893247e-08,2.3679260523411925e-09,3.3368510047367663,3.7551626863990325e-07,1.0,0.0,0.796875
0.8,41,8,magnitude,6.721478012210874e-08,2.2252615983056193e-09,2.9411805832497104,2.543135560156351e-07,1.0,0.0,0.796875
0.8,41,8,fisher_proxy,2.360801835410431e-08,2.563989425159183e-09,2.6420959298325797,1.1674627186603054e-07,1.0,0.0,0.796875
0.8,41,8,oracle_edge_current,2.8373833080702162e-08,2.043580694365606e-09,1.9138075505211005,1.0249960551256386e-07,1.0,0.0,0.796875
0.8,41,8,learned_gate,4.65784894619047e-08,2.1689849915319834e-09,2.2447529954823855,1.9412486587653046e-07,1.0,0.0,0.796875
0.8,42,4,distance,2.0640591601971124e-07,4.060461379301334e-09,4.195436528705397,3.699069068795847e-07,1.0,0.0,0.8125
0.8,42,4,magnitude,1.0517214553452947e-07,9.473193427296562e-09,2.7699972633047043,1.4168060315087624e-06,1.0,0.0,0.8125
0.8,42,4,fisher_proxy,7.902307110052113e-08,9.579211372702514e-09,3.1747786905524773,1.0259228395321575e-06,1.0,0.0,0.8125
0.8,42,4,oracle_edge_current,1.0517214553452947e-07,9.473193427296562e-09,2.7699972633047043,1.4168060315087624e-06,1.0,0.0,0.8125
0.8,42,4,learned_gate,1.0517214553452947e-07,9.473193427296562e-09,2.7699972633047043,1.4168060315087624e-06,1.0,0.0,0.8125
0.8,43,6,distance,1.2654691373218767e-07,4.835912467280744e-09,3.5193910533344344,6.451875134142715e-07,1.0,0.0,0.8055555555555555
