frequency_hz,Y11_real_s,Y11_imag_s,Y12_real_s,Y12_imag_s,Y22_real_s,Y22_imag_s
945191.6613965395,0.0001968958501074047,-0.023318360029336654,0.0007874781329220409,-0.09285971596445122,0.00315032839992508,-0.3770030443175356
973341.3442608586,0.0001856726047158076,-0.022629014765778332,0.0007425909722455533,-0.09017915519161161,0.002970756157268304,-0.36608998479800725
1002329.3805276917,0.00017508905898759586,-0.021959149446727944,0.0007002622674263646,-0.08757622538651154,0.0028014190898569616,-0.3554920764959508
1032180.738024599,0.00016510875623493943,-0.02130818796134748,0.0006603462105777501,-0.08504868815041035,0.0026417338894844725,-0.34520020537380125
1062921.128170571,0.00015569731697134435,-0.020675570404077637,0.0006227053015004325,-0.08259436972562208,0.0024911504830891825,-0.335205519798619
1094577.0281216742,0.00014682232061436818,-0.02006075259839997,0.0005872098745543947,-0.08021115914840478,0.002349150139992675,-0.3254994230181163
1127175.7035762041,0.00013845319391942216,-0.01946320563359752,0.0005537376524513707,-0.07789700645384201,0.002215243686835169,-0.3160735658477709
1160745.232259048,0.00013056110576233028,-0.018882415414156528,0.0005221733254388826,-0.07564992093134665,0.0020889698240905454,-0.30691983956344027
1195314.5281054403,0.00012311886790996598,-0.018317882221458,0.0004924081544333059,-0.0734679694294479,0.0019698935383902424,-0.29803036899399404
1230913.3661649786,0.00011610084143871943,-0.017769120287417048,0.00046433959674112735,-0.07134927470855322,0.0018576046052119176,-0.2893975058086231
1267572.4082472979,0.00010948284847982367,-0.017235657379734703,0.00043787095308467334,-0.06929201384040545,0.0017517161767974122,-0.2810138219935996
1305323.2293315656,0.00010324208898873253,-0.01671703439843096,0.00041291103472123106,-0.06729441665297875,0.0016518634504548973,-0.27287210351331925
1344198.3447624631,9.735706225295383e-05,-0.016212804983338033,0.000389373849513307,-0.06535476421959664,0.001557702412675754,-0.26496534415068207
1384231.2382561471,9.180749286889734e-05,-0.015722535132237536,0.0003671783058723961,-0.06347138739107498,0.0014689086547550294,-0.25728673952188585
1425456.3907402672,8.657426093359858e-05,-0.015245802829332453,0.00034624793355980676,-0.061642665369721815,0.0013851762558491736,-0.24982968126087446
1467909.3100529157,8.163933621159784e-05,-0.01478219768375015,0.00032651062038579673,-0.05986702432406131,0.0013062167296354742,-0.24258775136877153
1511626.561526035,7.698571605086721e-05,-0.01433132057778122,0.00030789836390265104,-0.05814293604316978,0.0012317580309554174,-0.23555471672376926
1556645.7994797085,7.25973668344898e-05,-0.013892783324561744,0.00029034703723864765,-0.05646891662953979,0.0011615436190291562,-0.2287245237470117
1603005.7996543658,6.845916876695374e-05,-0.013466208334917407,0.0002737961682683996,-0.0548435252294246,0.0010953315740227162,-0.2220912932201773
1650746.492608917,6.45568638052829e-05,-0.013051228293086331,0.0002581887313605763,-0.05326536279962545,0.0010328937639315864,-0.215649315250507
1699908.9981135367,6.087700655608297e-05,-0.012647485841051812,0.00024347095098734264,-0.05173307090973143,0.0009740150589175956,-0.20939304437919826
1750535.6605667293,5.740691796968402e-05,-0.012254633271214094,0.0002295921165203222,-0.050245330578829864,0.0009184925903980654,-0.2033170948291272
1802670.0854672021,5.413464167219358e-05,-0.011872332227139362,0.00021650440757636265,-0.048800861145740546,0.000866135052339974,-0.1974162358880076
1856357.1769719245,5.104890278531497e-05,-0.011500253412128042,0.00020416272931257832,-0.0473984191718536,0.0008167620423567556,-0.19168538742318386
1911643.176572739,4.8139069092317636e-05,-0.011138076305349326,0.00019252455710421423,-0.04603679737566878,0.0007702034403416647,-0.1861196155243383
1968575.702924858,4.539511441660092e-05,-0.010785488885291308,0.00018154979007114428,-0.04471482359816505,0.000726298822500665,-0.1807141282704987
2027203.7928615194,4.280758408690098e-05,-0.0104421873602836,0.00017120061294917385,-0.04343135979815216,0.0006848969087693418,-0.1754642716178505
2087577.9436301345,4.0367562370340185e-05,-0.010107875905849426,0.00016144136583095737,-0.04218530107677837,0.0006458550417128318,-0.17036552540489502
2149750.156386334,3.806664176128838e-05,-0.00978226640864912,0.00015223842132837823,-0.04097557473039292,0.0006090386951159818,-0.16541349947164885
2213773.98098333,3.5896894020383816e-05,-0.009465078216780422,0.0001435600687337486,-0.039801139330987716,0.0005743210105730034,-0.16060392988961658
2279704.5620951937,3.385084286406845e-05,-0.009156037896201036,0.00013537640478119385,-0.03866098383346076,0.0005415823604819361,-0.1559326752993847
2347598.6867137966,3.192143821067209e-05,-0.00885487899304336,0.00012765923063230483,-0.03755412670897203,0.0005107099359400948,-0.15139571335275948
2417514.8330602893,3.010203189443054e-05,-0.008561341801590551,0.0001203819547314991,-0.03647961510368044,0.0004815973581221698,-0.14698913725643714
2489513.22095326,2.8386354763873967e-05,-0.008275173137686075,0.00011351950119673637,-0.03543652402217697,0.0004541443118034824,-0.1427091524143166
2563655.8636769755,2.6768495085778484e-05,-0.007996126117345764,0.00010704822343023718,-0.03442395553494797,0.0004282561997669232,-0.1385520731655948
2640006.621394338,2.5242878180376508e-05,-0.007723959940343868,0.00010094582265181573,-0.03344103800922694,0.00040384381690392176,-0.13451431961587978
