n,method,scenario,budget,count,port_error_pct_mean,port_error_pct_std,node_voltage_error_pct_mean,node_voltage_error_pct_std,branch_current_error_pct_mean,branch_current_error_pct_std,displacement_current_error_pct_mean,displacement_current_error_pct_std,solve_ms_mean,solve_ms_std
4,magnitude,joint,0.9,2,75.91713376177364,0.04987217897384966,26.184019673707105,0.893133676474454,76.1118743180062,0.047960885706075373,21.378362807732337,0.15829202492152383,3.8157749995662016,0.22777499998483108
4,magnitude,joint,0.95,2,76.57555768420845,0.048765694520483294,16.76390784194124,0.5675840546691635,76.59615177523868,0.055454730125262586,14.340974595144374,0.5080401865581701,6.00812499942549,1.9890749999831314
4,magnitude,joint,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538399999797548,0.12219999962326256
4,physics_proxy,C_only,0.4,2,3.2027832552563853e-05,2.1663317759130402e-05,3.8038531628175466e-05,2.6139133219674785e-05,6.233480729703606e-06,4.0616118271405025e-06,21.45639131788545,12.200500933491087,4.203374999178777,0.6116750005276117
4,physics_proxy,C_only,0.6,2,1.3370752021337739e-05,1.1776984352270576e-05,1.1807939369907305e-05,1.0907426820743619e-05,1.838612912648274e-06,1.6399603876601092e-06,8.501668608721452,7.253359143087357,3.9511000004495145,0.31769999986863695
4,physics_proxy,C_only,0.8,2,4.708143588669429e-06,4.147398740629661e-06,2.404874086027392e-06,2.068522802012631e-06,5.043663006231734e-07,4.5548641861856814e-07,3.6491799043456448,3.1824808964274607,4.008575000170822,0.003875000857078703
4,physics_proxy,C_only,0.9,2,3.782781719596034e-06,3.7116310267263865e-06,2.2384029354417465e-06,2.2217939400097206e-06,3.6430103615907337e-07,3.560642289855799e-07,2.249234213805404,2.15605950091445,4.184849999091966,0.004750000243802788
4,physics_proxy,C_only,0.95,2,1.602995858889148e-06,1.5551801477584755e-06,7.3757534688552e-07,7.212916186086029e-07,9.915857617081938e-08,9.636329727681805e-08,0.97759852685087,0.9459788529285058,4.907600000024104,0.8355499999197491
4,physics_proxy,C_only,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.592374999901949,0.2541749995543796
4,physics_proxy,M_only,0.4,2,97.45488175106985,0.0005783047639837946,10.113831305480971,0.40876507761462655,98.33300649480768,0.04419330343072403,10.725252870347191,0.05114002058864121,3.9292999999815947,0.08799999977782136
4,physics_proxy,M_only,0.6,2,95.22708471127888,0.8546727969959917,16.85824256150472,0.8303107819237852,96.00068578041248,0.7495057652983022,18.141388474769848,1.5179769441151816,3.895275000104448,0.3358249996381346
4,physics_proxy,M_only,0.8,2,518.0960992418977,34.738332635252334,0.000675323336369127,0.00020420699435630277,241.36667087919966,18.235194040904062,0.0034224725446858266,0.0011085756189381812,3.904500000317057,0.1554000000396627
4,physics_proxy,M_only,0.9,2,75.91713425050767,0.04987265309920019,26.184020068218096,0.8931340577630049,76.11187439069553,0.04796095628014285,21.008893703648944,0.5275608465659154,4.085624999788706,0.22317500042845495
4,physics_proxy,M_only,0.95,2,76.57555771275578,0.04876572228783971,16.76390799698373,0.567584204532924,76.5961518457211,0.05545479855601343,13.869379997088148,0.03672153909043274,4.189974999917467,0.7159749998209008
4,physics_proxy,M_only,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5432249994519225,0.5111249997753475
4,physics_proxy,joint,0.4,2,97.45487102995018,0.0005710826563074534,10.11383599957528,0.40876803085311497,98.33300729094431,0.044192871432940706,24.451990141066933,10.411554064372364,4.066925000643096,0.425075000293873
4,physics_proxy,joint,0.6,2,95.22707921256591,0.8546775601762633,16.858243575892462,0.8303104614755377,96.00068605813746,0.7495055173772229,21.125964276475983,1.4294173693867955,4.008200000043871,0.10869999960050336
4,physics_proxy,joint,0.8,2,518.0960990458793,34.73833246393659,0.0006629740813391133,0.00019281976943993578,241.3666708791996,18.23519404090409,3.649183468623871,3.1824787456011414,3.505125000174303,0.06852500018794672
4,physics_proxy,joint,0.9,2,75.9171337906177,0.04987220781789148,26.18402005168194,0.8931340544492858,76.11187419349035,0.0479607611902253,21.14935154571753,0.38730328693633,4.098675000022922,0.26377499943919247
4,physics_proxy,joint,0.95,2,76.5755572539417,0.048765277267648344,16.763907996972584,0.5675842045219195,76.5961518457211,0.055454798556020535,13.935603302218059,0.10290871078175366,4.516825000337121,0.8313249995808292
4,physics_proxy,joint,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846950000228389,0.6232999999156164
