f_Hz,Z_real,Z_imag,fit_real,fit_imag,relative_error
2515.75172780265,0.200000039977394,0.0316137452893767,0.200000039977394,0.0316137452893912,7.17935264599331e-14
2554.73334153162,0.200000041225893,0.0321036008843713,0.200000041225893,0.0321036008843691,1.06544813977173e-14
2594.31897599607,0.200000042513383,0.0326010468044671,0.200000042513383,0.0326010468044657,6.67869622459141e-15
2634.51799050708,0.200000043841082,0.0331062006620976,0.200000043841082,0.0331062006620897,3.89532109444452e-14
2675.33988939837,0.200000045210244,0.0336191818921135,0.200000045210244,0.0336191818921137,8.98088408840208e-16
2716.79432427352,0.200000046622166,0.0341401117800214,0.200000046622166,0.0341401117800189,1.2756514706353e-14
2758.89109628782,0.200000048078183,0.0346691134906606,0.200000048078183,0.0346691134906507,4.86447722100062e-14
2801.64015846564,0.200000049579671,0.0352063120973233,0.200000049579671,0.0352063120973085,7.2883201141593e-14
2845.05161805361,0.200000051128051,0.0357518346113274,0.200000051128051,0.0357518346113253,1.05883342298438e-14
2889.13573891032,0.200000052724786,0.0363058100120463,0.200000052724787,0.0363058100120384,3.9052476709989e-14
2933.90294393303,0.200000054371389,0.0368683692774049,0.200000054371389,0.0368683692774212,8.0112771836447e-14
2979.36381752192,0.200000056069414,0.0374396454148477,0.200000056069414,0.0374396454148496,9.34496623084112e-15
3025.52910808267,0.20000005782047,0.0380197734927868,0.20000005782047,0.0380197734927847,1.02942912571121e-14
3072.40973056764,0.200000059626211,0.0386088906725378,0.200000059626211,0.0386088906725277,4.96675280404549e-14
3120.01676905658,0.200000061488346,0.0392071362407496,0.200000061488346,0.0392071362407478,8.92016326950431e-15
3168.36147937722,0.200000063408635,0.0398146516423375,0.200000063408635,0.0398146516423381,2.82749942346087e-15
3217.45529176653,0.200000065388895,0.0404315805139265,0.200000065388895,0.0404315805139106,7.80109808120361e-14
3267.30981357319,0.200000067430999,0.0410580687178126,0.200000067430999,0.0410580687178097,1.4344542256598e-14
3317.93683200193,0.200000069536878,0.0416942643764505,0.200000069536879,0.0416942643764457,2.30972943435687e-14
3369.3483169004,0.200000071708525,0.0423403179074757,0.200000071708525,0.0423403179074811,2.62716064915118e-14
3421.55642358924,0.200000073947992,0.0429963820592697,0.200000073947992,0.0429963820592647,2.42188876496112e-14
3474.57349573599,0.200000076257398,0.0436626119470755,0.200000076257398,0.0436626119470844,4.37600808994746e-14
3528.41206827351,0.200000078638927,0.0443391650896736,0.200000078638927,0.0443391650896672,3.14005605576683e-14
3583.08487036365,0.200000081094831,0.0450262014466259,0.200000081094831,0.0450262014466389,6.33965711578367e-14
3638.60482840682,0.200000083627434,0.0457238834560969,0.200000083627434,0.0457238834561053,4.11952143751347e-14
3694.98506909822,0.20000008623913,0.0464323760732606,0.20000008623913,0.0464323760732697,4.43738683353934e-14
3752.2389225314,0.20000008893239,0.0471518468093033,0.20000008893239,0.0471518468093066,1.62770608639698e-14
3810.37992534994,0.200000091709761,0.0478824657710304,0.200000091709761,0.0478824657710177,6.16448477654894e-14
3869.42182394792,0.200000094573869,0.0486244057010869,0.200000094573869,0.0486244057010907,1.87445879385718e-14
3929.37857772002,0.200000097527425,0.049377842018801,0.200000097527425,0.0493778420187994,8.18609576707238e-15
3990.26436236195,0.20000010057322,0.0501429528616617,0.20000010057322,0.0501429528616768,7.30940903813311e-14
4052.09357322209,0.200000103714135,0.0509199191274375,0.200000103714135,0.0509199191274305,3.34876433956196e-14
4114.88082870495,0.200000106953142,0.0517089245169491,0.200000106953142,0.0517089245169444,2.26736116261667e-14
4178.64097372746,0.200000110293304,0.0525101555775049,0.200000110293304,0.0525101555775009,1.90604495225051e-14
4243.38908322877,0.20000011373778,0.0533238017470086,0.20000011373778,0.0533238017470126,1.92093696939117e-14
4309.14046573448,0.200000117289827,0.0541500553987515,0.200000117289827,0.0541500553987575,2.87680411338562e-14
4375.91066697602,0.200000120952805,0.0549891118868984,0.200000120952805,0.0549891118868828,7.49683851489678e-14
4443.71547356619,0.200000124730178,0.055841169592678,0.200000124730178,0.0558411695926821,2.00182013885733e-14
4512.5709167316,0.200000128625519,0.0567064299712903,0.200000128625519,0.0567064299712925,1.05485190642912e-14
4582.49327610299,0.200000132642513,0.0575850975995397,0.200000132642513,0.0575850975995351,2.21044197589489e-14
4653.49908356423,0.200000136784957,0.058477380224207,0.200000136784957,0.058477380224204,1.44189933244777e-14
4725.60512716101,0.200000141056771,0.0593834888111709,0.200000141056771,0.0593834888111786,3.71509184788129e-14
4798.82845507005,0.200000145461995,0.0603036375952904,0.200000145461995,0.0603036375952826,3.74693958170311e-14
4873.18637962985,0.200000150004794,0.0612380441310612,0.200000150004794,0.0612380441310663,2.41176420346665e-14
4948.69648143387,0.200000154689465,0.0621869293440559,0.200000154689465,0.0621869293440582,1.10322513225453e-14
5025.37661348714,0.20000015952044,0.0631505175831624,0.20000015952044,0.0631505175831677,2.54091416478375e-14
5103.24490542733,0.200000164502287,0.0641290366736313,0.200000164502287,0.0641290366736342,1.4008579695171e-14
5182.31976781108,0.200000169639718,0.0651227179709459,0.200000169639718,0.0651227179709508,2.32921824358889e-14
5262.61989646697,0.200000174937591,0.0661317964155268,0.200000174937591,0.066131796415533,2.97133828383728e-14
5344.16427691569,0.200000180400918,0.0671565105882839,0.200000180400918,0.0671565105882763,3.57843343845184e-14
5426.97218885891,0.200000186034866,0.0681971027670305,0.200000186034866,0.068197102767023,3.5596498818631e-14
5511.06321073759,0.200000191844763,0.0692538189837706,0.200000191844763,0.0692538189837677,1.37045878639972e-14
5596.45722436092,0.200000197836104,0.0703269090828745,0.200000197836104,0.0703269090828798,2.50070300388232e-14
5683.17441960709,0.200000204014555,0.0714166267801561,0.200000204014555,0.0714166267801559,7.84171788663441e-16
5771.23529919674,0.200000210385961,0.072523229722866,0.200000210385961,0.0725232297228544,5.45345725184416e-14
5860.66068354052,0.200000216956347,0.0736469795506138,0.200000216956347,0.0736469795506096,1.97296942020358e-14
5951.47171566167,0.200000223731927,0.0747881419572352,0.200000223731927,0.0747881419572352,1.45329729853155e-16
6043.68986619493,0.20000023071911,0.0759469867536175,0.20000023071911,0.075946986753614,1.64773087236887e-14
6137.33693846286,0.200000237924503,0.0771237879314997,0.200000237924503,0.0771237879314981,7.51007206323027e-15
6232.43507363085,0.200000245354923,0.0783188237282603,0.200000245354923,0.0783188237282531,3.37918272169452e-14
6329.00675594203,0.200000253017396,0.0795323766927101,0.200000253017396,0.0795323766927041,2.77902293095058e-14
6427.07481803322,0.200000260919169,0.0807647337519044,0.200000260919169,0.0807647337519057,5.98369044294175e-15
6526.66244633333,0.200000269067716,0.0820161862789912,0.200000269067716,0.0820161862789845,3.06888418750664e-14
6627.79318654535,0.200000277470744,0.0832870301621102,0.200000277470744,0.0832870301621114,5.50886041833915e-15
6730.49094921332,0.2000002861362,0.0845775658743603,0.2000002861362,0.0845775658743548,2.51815218832522e-14
6834.78001537555,0.20000029507228,0.0858880985448522,0.200000295072281,0.0858880985448351,7.82953448186562e-14
6940.68504230544,0.200000304287436,0.0872189380308608,0.200000304287436,0.0872189380308583,1.13222057301341e-14
7048.23106934122,0.200000313790383,0.0885703989910976,0.200000313790383,0.0885703989910809,7.62618176584911e-14
7157.4435238061,0.200000323590108,0.0899428009601174,0.200000323590108,0.0899428009601095,3.57556567596863e-14
7268.34822702005,0.200000333695882,0.0913364684238799,0.200000333695882,0.0913364684238829,1.37603833061768e-14
7380.97140040481,0.20000034411726,0.092751730896481,0.20000034411726,0.0927517308964738,3.27337050947568e-14
7495.33967168349,0.2000003548641,0.0941889229980752,0.2000003548641,0.0941889229980788,1.62589054413909e-14
7611.4800811762,0.200000365946567,0.095648384534004,0.200000365946567,0.0956483845340088,2.16594445442933e-14
7729.42008819323,0.200000377375141,0.0971304605751528,0.200000377375141,0.0971304605751442,3.85747252414362e-14
7849.18757752735,0.200000389160632,0.0986355015395518,0.200000389160632,0.0986355015395546,1.25092830877975e-14
7970.81086604662,0.200000401314187,0.100163863275243,0.200000401314187,0.100163863275249,2.4197052223415e-14
8094.31870938945,0.2000004138473,0.101715907144433,0.2000004138473,0.101715907144431,9.15707509107128e-15
8219.74030876332,0.200000426771824,0.103292000108945,0.200000426771824,0.103292000108944,7.83077768627687e-15
8347.10531784891,0.200000440099985,0.104892514817004,0.200000440099985,0.104892514817003,6.76400079958974e-15
8476.44384981112,0.200000453844387,0.106517829691359,0.200000453844387,0.106517829691356,1.6229750280882e-14
8607.78648441889,0.20000046801803,0.108168329018778,0.20000046801803,0.108168329018781,1.24533500348088e-14
8741.16427527512,0.20000048263432,0.109844403040926,0.20000048263432,0.109844403040924,7.36318544300484e-15
8876.60875715882,0.20000049770708,0.111546448046653,0.20000049770708,0.11154644804666,3.23607461207374e-14
9014.15195348089,0.200000513250565,0.113274866465715,0.200000513250565,0.113274866465709,2.75331392450668e-14
9153.82638385553,0.200000529279478,0.115030066963947,0.200000529279478,0.115030066963953,2.63458349574193e-14
9295.66507178885,0.200000545808977,0.11681246453991,0.200000545808977,0.116812464539912,9.22808235874203e-15
9439.70155248675,0.200000562854697,0.118622480623035,0.200000562854698,0.118622480623031,1.37909565586425e-14
9585.96988078367,0.20000058043276,0.120460543173296,0.20000058043276,0.120460543173294,5.76689837921239e-15
9734.50463919428,0.20000059855979,0.122327086782421,0.20000059855979,0.12232708678242,5.68759102958631e-15
9885.34094608986,0.200000617252932,0.124222552776677,0.200000617252932,0.124222552776679,1.04947379654225e-14
10038.5144640014,0.200000636529866,0.126147389321243,0.200000636529866,0.12614738932124,1.29138778288216e-14
